Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
59.396	-5.696	-8.389	-4.571	-2.105
59.402	-5.720	-8.456	-4.579	-2.113
59.407	-5.757	-8.505	-4.587	-2.105
59.413	-5.775	-8.566	-4.587	-2.113
59.418	-5.793	-8.621	-4.603	-2.113
59.424	-5.836	-8.688	-4.603	-2.130
59.429	-5.866	-8.743	-4.620	-2.130
59.435	-5.885	-8.791	-4.628	-2.138
59.440	-5.915	-8.852	-4.644	-2.138
59.446	-5.946	-8.919	-4.661	-2.138
59.452	-5.976	-8.974	-4.661	-2.146
59.457	-6.000	-9.029	-4.669	-2.146
59.463	-6.025	-9.083	-4.677	-2.154
59.468	-6.061	-9.132	-4.685	-2.154
59.474	-6.086	-9.193	-4.677	-2.162
59.479	-6.110	-9.248	-4.718	-2.171
59.485	-6.134	-9.309	-4.726	-2.162
59.490	-6.165	-9.364	-4.710	-2.171
59.496	-6.189	-9.418	-4.743	-2.171
59.502	-6.214	-9.473	-4.734	-2.179
59.507	-6.244	-9.522	-4.743	-2.179
59.513	-6.256	-9.577	-4.759	-2.195
59.518	-6.299	-9.637	-4.759	-2.179
59.524	-6.329	-9.692	-4.792	-2.195
59.529	-6.354	-9.747	-4.767	-2.195
59.535	-6.372	-9.802	-4.792	-2.187
59.540	-6.408	-9.851	-4.824	-2.212
59.546	-6.421	-9.905	-4.824	-2.212
59.551	-6.451	-9.972	-4.824	-2.212
59.557	-6.475	-10.021	-4.816	-2.220
59.563	-6.500	-10.076	-4.849	-2.220
59.568	-6.524	-10.125	-4.833	-2.220
59.574	-6.548	-10.185	-4.865	-2.220
59.579	-6.579	-10.234	-4.849	-2.228
59.585	-6.609	-10.289	-4.874	-2.244
59.590	-6.621	-10.350	-4.882	-2.228
59.596	-6.652	-10.399	-4.890	-2.236
59.601	-6.670	-10.465	-4.898	-2.236
59.607	-6.707	-10.502	-4.898	-2.236
59.613	-6.725	-10.563	-4.915	-2.253
59.618	-6.743	-10.612	-4.923	-2.236
59.624	-6.768	-10.666	-4.923	-2.253
59.629	-6.786	-10.721	-4.931	-2.253
59.635	-6.816	-10.776	-4.939	-2.261
59.640	-6.828	-10.819	-4.956	-2.261
59.646	-6.859	-10.880	-4.956	-2.277
59.651	-6.883	-10.928	-4.972	-2.261
59.657	-6.889	-10.983	-4.972	-2.277
59.662	-6.920	-11.038	-5.005	-2.285
59.668	-6.944	-11.087	-4.996	-2.269
59.674	-6.962	-11.141	-4.996	-2.269
59.679	-6.981	-11.190	-5.021	-2.285
59.685	-7.005	-11.257	-5.029	-2.285
59.690	-7.035	-11.300	-5.021	-2.285
59.696	-7.060	-11.354	-5.029	-2.277
59.701	-7.078	-11.391	-5.046	-2.302
59.707	-7.096	-11.446	-5.029	-2.302
59.712	-7.115	-11.494	-5.037	-2.302
59.718	-7.145	-11.549	-5.062	-2.318
59.724	-7.151	-11.604	-5.070	-2.310
59.729	-7.182	-11.653	-5.087	-2.318
59.735	-7.206	-11.708	-5.070	-2.318
59.740	-7.224	-11.756	-5.103	-2.326
59.746	-7.249	-11.805	-5.078	-2.310
59.751	-7.273	-11.848	-5.111	-2.326
59.757	-7.291	-11.908	-5.119	-2.334
59.762	-7.303	-11.957	-5.111	-2.326
59.768	-7.328	-12.000	-5.128	-2.326
59.773	-7.346	-12.055	-5.119	-2.334
59.779	-7.370	-12.103	-5.128	-2.334
59.785	-7.395	-12.158	-5.144	-2.334
59.790	-7.413	-12.201	-5.144	-2.343
59.796	-7.437	-12.243	-5.144	-2.334
59.801	-7.456	-12.304	-5.160	-2.343
59.807	-7.474	-12.359	-5.168	-2.359
59.812	-7.492	-12.395	-5.185	-2.359
59.818	-7.522	-12.444	-5.185	-2.359
59.823	-7.541	-12.487	-5.185	-2.367
59.829	-7.553	-12.548	-5.193	-2.351
59.835	-7.583	-12.584	-5.193	-2.367
59.840	-7.614	-12.633	-5.218	-2.359
59.846	-7.626	-12.682	-5.193	-2.367
59.851	-7.644	-12.736	-5.201	-2.367
59.857	-7.669	-12.779	-5.226	-2.375
59.862	-7.687	-12.834	-5.218	-2.375
59.868	-7.705	-12.883	-5.218	-2.375
59.873	-7.729	-12.919	-5.234	-2.367
59.879	-7.754	-12.974	-5.259	-2.384
59.884	-7.772	-13.023	-5.250	-2.384
59.890	-7.790	-13.071	-5.242	-2.375
59.896	-7.815	-13.120	-5.267	-2.384
59.901	-7.833	-13.157	-5.283	-2.400
59.907	-7.870	-13.199	-5.275	-2.392
59.912	-7.888	-13.260	-5.291	-2.400
59.918	-7.906	-13.303	-5.291	-2.400
59.923	-7.936	-13.345	-5.291	-2.400
59.929	-7.949	-13.394	-5.291	-2.392
59.934	-7.985	-13.443	-5.300	-2.408
59.940	-8.003	-13.485	-5.324	-2.408
59.946	-8.028	-13.528	-5.308	-2.408
59.951	-8.058	-13.583	-5.324	-2.408
59.957	-8.077	-13.619	-5.316	-2.416
59.962	-8.101	-13.656	-5.340	-2.416
59.968	-8.125	-13.711	-5.340	-2.408
59.973	-8.150	-13.753	-5.357	-2.425
59.979	-8.174	-13.808	-5.357	-2.425
59.984	-8.198	-13.845	-5.365	-2.425
59.990	-8.229	-13.893	-5.365	-2.425
59.995	-8.247	-13.936	-5.365	-2.441
60.001	-8.284	-13.991	-5.365	-2.433
60.007	-8.302	-14.027	-5.390	-2.441
60.012	-8.332	-14.070	-5.398	-2.433
60.018	-8.350	-14.112	-5.422	-2.433
60.023	-8.375	-14.161	-5.406	-2.449
60.029	-8.399	-14.204	-5.406	-2.441
60.034	-8.430	-14.246	-5.406	-2.449
60.040	-8.454	-14.295	-5.414	-2.457
60.045	-8.478	-14.338	-5.439	-2.457
60.051	-8.497	-14.368	-5.439	-2.465
60.057	-8.521	-14.417	-5.439	-2.474
60.062	-8.551	-14.466	-5.455	-2.457
60.068	-8.570	-14.508	-5.455	-2.465
60.073	-8.600	-14.539	-5.463	-2.482
60.079	-8.612	-14.593	-5.463	-2.474
60.084	-8.631	-14.636	-5.488	-2.482
60.090	-8.661	-14.679	-5.480	-2.465
60.095	-8.673	-14.727	-5.480	-2.490
60.101	-8.698	-14.764	-5.504	-2.490
60.106	-8.722	-14.806	-5.496	-2.482
60.112	-8.752	-14.849	-5.521	-2.498
60.118	-8.777	-14.892	-5.512	-2.498
60.123	-8.795	-14.940	-5.529	-2.490
60.129	-8.813	-14.983	-5.537	-2.490
60.134	-8.831	-15.020	-5.537	-2.498
60.140	-8.868	-15.062	-5.545	-2.506
60.145	-8.874	-15.111	-5.537	-2.515
60.151	-8.898	-15.153	-5.545	-2.506
60.156	-8.923	-15.190	-5.570	-2.515
60.162	-8.947	-15.227	-5.578	-2.515
60.168	-8.959	-15.269	-5.586	-2.523
60.173	-8.984	-15.318	-5.586	-2.523
60.179	-9.002	-15.360	-5.594	-2.523
60.184	-9.020	-15.397	-5.611	-2.531
60.190	-9.032	-15.434	-5.603	-2.523
60.195	-9.057	-15.476	-5.635	-2.531
60.201	-9.081	-15.525	-5.603	-2.523
60.206	-9.099	-15.555	-5.644	-2.539
60.212	-9.112	-15.604	-5.644	-2.547
60.217	-9.130	-15.641	-5.635	-2.556
60.223	-9.148	-15.695	-5.635	-2.547
60.229	-9.172	-15.726	-5.652	-2.547
60.234	-9.191	-15.774	-5.684	-2.547
60.240	-9.203	-15.805	-5.676	-2.539
60.245	-9.215	-15.841	-5.693	-2.556
60.251	-9.233	-15.896	-5.693	-2.564
60.256	-9.252	-15.927	-5.676	-2.564
60.262	-9.276	-15.975	-5.709	-2.564
60.267	-9.294	-16.012	-5.701	-2.564
60.273	-9.312	-16.048	-5.725	-2.580
60.279	-9.319	-16.091	-5.717	-2.580
60.284	-9.343	-16.122	-5.734	-2.580
60.290	-9.355	-16.170	-5.742	-2.580
60.295	-9.373	-16.213	-5.725	-2.572
60.301	-9.398	-16.249	-5.750	-2.572
60.306	-9.416	-16.292	-5.750	-2.588
60.312	-9.428	-16.341	-5.758	-2.597
60.317	-9.446	-16.377	-5.766	-2.588
60.323	-9.459	-16.408	-5.766	-2.597
60.328	-9.483	-16.450	-5.775	-2.613
60.334	-9.495	-16.487	-5.775	-2.605
60.340	-9.507	-16.529	-5.783	-2.605
60.345	-9.526	-16.572	-5.783	-2.605
60.351	-9.556	-16.609	-5.783	-2.605
60.356	-9.562	-16.651	-5.799	-2.605
60.362	-9.586	-16.682	-5.816	-2.605
60.367	-9.599	-16.730	-5.816	-2.613
60.373	-9.617	-16.761	-5.816	-2.597
60.378	-9.635	-16.803	-5.824	-2.613
60.384	-9.653	-16.828	-5.824	-2.629
60.390	-9.678	-16.876	-5.832	-2.621
60.395	-9.690	-16.913	-5.840	-2.629
60.401	-9.714	-16.962	-5.848	-2.629
60.406	-9.739	-16.992	-5.857	-2.637
60.412	-9.751	-17.029	-5.865	-2.629
60.417	-9.769	-17.071	-5.848	-2.629
60.423	-9.787	-17.096	-5.857	-2.646
60.428	-9.806	-17.144	-5.873	-2.629
60.434	-9.830	-17.169	-5.881	-2.646
60.439	-9.860	-17.217	-5.889	-2.646
60.445	-9.873	-17.254	-5.906	-2.646
60.451	-9.897	-17.290	-5.897	-2.646
60.456	-9.915	-17.333	-5.906	-2.646
60.462	-9.927	-17.370	-5.906	-2.654
60.467	-9.952	-17.400	-5.914	-2.654
60.473	-9.976	-17.449	-5.914	-2.670
60.478	-10.000	-17.485	-5.930	-2.670
60.484	-10.013	-17.516	-5.930	-2.662
60.489	-10.043	-17.558	-5.938	-2.654
60.495	-10.055	-17.583	-5.955	-2.662
60.501	-10.092	-17.625	-5.938	-2.662
60.506	-10.104	-17.662	-5.938	-2.662
60.512	-10.140	-17.698	-5.963	-2.670
60.517	-10.153	-17.729	-5.971	-2.678
60.523	-10.183	-17.765	-5.979	-2.678
60.528	-10.195	-17.814	-5.979	-2.670
60.534	-10.220	-17.845	-5.979	-2.687
60.539	-10.238	-17.881	-6.004	-2.695
60.545	-10.274	-17.924	-6.004	-2.687
60.550	-10.287	-17.954	-6.004	-2.703
60.556	-10.311	-17.985	-6.012	-2.695
60.562	-10.329	-18.015	-6.029	-2.703
60.567	-10.354	-18.058	-6.053	-2.703
60.573	-10.372	-18.094	-6.037	-2.711
60.578	-10.396	-18.137	-6.045	-2.719
60.584	-10.414	-18.167	-6.069	-2.719
60.589	-10.433	-18.210	-6.061	-2.711
60.595	-10.457	-18.246	-6.078	-2.728
60.600	-10.487	-18.283	-6.069	-2.711
60.606	-10.512	-18.307	-6.094	-2.728
60.612	-10.536	-18.350	-6.086	-2.728
60.617	-10.554	-18.380	-6.094	-2.728
60.623	-10.579	-18.417	-6.110	-2.728
60.628	-10.597	-18.447	-6.119	-2.736
60.634	-10.621	-18.496	-6.127	-2.736
60.639	-10.640	-18.526	-6.119	-2.744
60.645	-10.676	-18.557	-6.135	-2.736
60.650	-10.688	-18.606	-6.143	-2.752
60.656	-10.707	-18.642	-6.143	-2.752
60.661	-10.725	-18.679	-6.151	-2.744
60.667	-10.749	-18.703	-6.151	-2.752
60.673	-10.780	-18.739	-6.176	-2.752
60.678	-10.798	-18.776	-6.168	-2.769
60.684	-10.816	-18.813	-6.184	-2.777
60.689	-10.835	-18.849	-6.184	-2.785
60.695	-10.859	-18.880	-6.192	-2.777
60.700	-10.883	-18.910	-6.209	-2.760
60.706	-10.908	-18.953	-6.209	-2.785
60.711	-10.926	-18.995	-6.233	-2.785
60.717	-10.950	-19.020	-6.241	-2.793
60.723	-10.968	-19.056	-6.241	-2.777
60.728	-10.999	-19.099	-6.250	-2.793
60.734	-11.011	-19.129	-6.241	-2.818
60.739	-11.035	-19.172	-6.258	-2.809
60.745	-11.054	-19.202	-6.282	-2.809
60.750	-11.078	-19.239	-6.291	-2.818
60.756	-11.096	-19.269	-6.291	-2.818
60.761	-11.115	-19.306	-6.307	-2.818
60.767	-11.139	-19.348	-6.315	-2.818
60.772	-11.163	-19.385	-6.307	-2.826
60.778	-11.175	-19.409	-6.315	-2.826
60.784	-11.200	-19.452	-6.332	-2.834
60.789	-11.224	-19.476	-6.340	-2.826
60.795	-11.242	-19.513	-6.356	-2.842
60.800	-11.261	-19.543	-6.364	-2.842
60.806	-11.285	-19.586	-6.364	-2.850
60.811	-11.303	-19.628	-6.373	-2.850
60.817	-11.328	-19.665	-6.381	-2.859
60.822	-11.340	-19.689	-6.389	-2.867
60.828	-11.358	-19.726	-6.405	-2.867
60.834	-11.382	-19.762	-6.405	-2.867
60.839	-11.389	-19.799	-6.422	-2.867
60.845	-11.419	-19.835	-6.438	-2.875
60.850	-11.437	-19.872	-6.430	-2.875
60.856	-11.462	-19.902	-6.446	-2.875
60.861	-11.468	-19.945	-6.454	-2.883
60.867	-11.486	-19.975	-6.454	-2.891
60.872	-11.510	-20.012	-6.463	-2.900
60.878	-11.522	-20.042	-6.479	-2.900
60.883	-11.541	-20.079	-6.495	-2.900
60.889	-11.565	-20.128	-6.504	-2.908
60.895	-11.583	-20.152	-6.512	-2.908
60.900	-11.602	-20.182	-6.520	-2.908
60.906	-11.608	-20.219	-6.536	-2.908
60.911	-11.632	-20.249	-6.528	-2.916
60.917	-11.656	-20.292	-6.528	-2.924
60.922	-11.669	-20.329	-6.553	-2.924
60.928	-11.693	-20.353	-6.561	-2.932
60.933	-11.705	-20.402	-6.561	-2.932
60.939	-11.723	-20.426	-6.569	-2.932
60.945	-11.736	-20.469	-6.602	-2.941
60.950	-11.760	-20.499	-6.610	-2.941
60.956	-11.778	-20.542	-6.602	-2.941
60.961	-11.796	-20.578	-6.610	-2.965
60.967	-11.803	-20.609	-6.626	-2.949
60.972	-11.821	-20.645	-6.635	-2.965
60.978	-11.827	-20.676	-6.635	-2.957
60.983	-11.857	-20.700	-6.643	-2.957
60.989	-11.876	-20.749	-6.659	-2.973
60.994	-11.888	-20.785	-6.667	-2.973
61.000	-11.912	-20.816	-6.676	-2.965
61.006	-11.918	-20.840	-6.667	-2.981
61.011	-11.936	-20.889	-6.692	-2.981
61.017	-11.955	-20.919	-6.692	-2.998
61.022	-11.967	-20.962	-6.692	-2.990
61.028	-11.979	-20.986	-6.717	-2.998
61.033	-11.997	-21.023	-6.733	-3.006
61.039	-12.022	-21.065	-6.725	-2.998
61.044	-12.034	-21.090	-6.725	-3.006
61.050	-12.052	-21.138	-6.749	-3.006
61.056	-12.064	-21.163	-6.749	-3.022
61.061	-12.083	-21.205	-6.766	-3.022
61.067	-12.107	-21.242	-6.774	-3.031
61.072	-12.119	-21.266	-6.782	-3.031
61.078	-12.131	-21.309	-6.774	-3.022
61.083	-12.143	-21.339	-6.774	-3.039
61.089	-12.162	-21.370	-6.798	-3.022
61.094	-12.174	-21.400	-6.807	-3.047
61.100	-12.192	-21.437	-6.807	-3.047
61.105	-12.217	-21.479	-6.823	-3.055
61.111	-12.235	-21.516	-6.839	-3.039
61.117	-12.241	-21.546	-6.848	-3.047
61.122	-12.253	-21.577	-6.856	-3.047
61.128	-12.277	-21.619	-6.856	-3.063
61.133	-12.296	-21.650	-6.856	-3.072
61.139	-12.302	-21.686	-6.856	-3.063
61.144	-12.320	-21.717	-6.864	-3.072
61.150	-12.338	-21.753	-6.880	-3.063
61.155	-12.357	-21.790	-6.872	-3.063
61.161	-12.375	-21.820	-6.897	-3.072
61.167	-12.387	-21.857	-6.889	-3.072
61.172	-12.405	-21.893	-6.913	-3.088
61.178	-12.417	-21.918	-6.905	-3.104
61.183	-12.430	-21.960	-6.938	-3.096
61.189	-12.448	-21.997	-6.938	-3.088
61.194	-12.472	-22.027	-6.954	-3.096
61.200	-12.491	-22.058	-6.954	-3.096
61.205	-12.503	-22.094	-6.954	-3.088
61.211	-12.515	-22.131	-6.954	-3.096
61.216	-12.527	-22.167	-6.962	-3.104
61.222	-12.551	-22.198	-6.970	-3.113
61.228	-12.570	-22.228	-6.979	-3.113
61.233	-12.582	-22.271	-6.987	-3.121
61.239	-12.600	-22.301	-6.987	-3.113
61.244	-12.612	-22.344	-7.011	-3.129
61.250	-12.637	-22.368	-7.020	-3.137
61.255	-12.643	-22.399	-7.020	-3.137
61.261	-12.667	-22.435	-7.036	-3.137
61.266	-12.685	-22.478	-7.036	-3.137
61.272	-12.691	-22.502	-7.028	-3.137
61.278	-12.710	-22.539	-7.052	-3.137
61.283	-12.728	-22.563	-7.044	-3.145
61.289	-12.734	-22.612	-7.061	-3.154
61.294	-12.758	-22.648	-7.077	-3.154
61.300	-12.771	-22.673	-7.061	-3.154
61.305	-12.789	-22.703	-7.077	-3.154
61.311	-12.807	-22.733	-7.093	-3.162
61.316	-12.819	-22.770	-7.102	-3.170
61.322	-12.831	-22.806	-7.093	-3.162
61.327	-12.850	-22.837	-7.102	-3.170
61.333	-12.868	-22.873	-7.118	-3.178
61.339	-12.886	-22.904	-7.126	-3.178
61.344	-12.905	-22.940	-7.142	-3.178
61.350	-12.917	-22.971	-7.142	-3.186
61.355	-12.935	-23.013	-7.151	-3.170
61.361	-12.953	-23.038	-7.167	-3.194
61.366	-12.965	-23.062	-7.151	-3.203
61.372	-12.984	-23.105	-7.167	-3.178
61.377	-13.002	-23.141	-7.183	-3.194
61.383	-13.014	-23.166	-7.183	-3.203
61.389	-13.020	-23.208	-7.183	-3.194
61.394	-13.038	-23.239	-7.183	-3.203
61.400	-13.051	-23.269	-7.192	-3.211
61.405	-13.075	-23.300	-7.208	-3.211
61.411	-13.087	-23.336	-7.216	-3.211
61.416	-13.105	-23.361	-7.216	-3.219
61.422	-13.124	-23.403	-7.224	-3.219
61.427	-13.142	-23.434	-7.233	-3.203
61.433	-13.154	-23.464	-7.233	-3.219
61.438	-13.166	-23.507	-7.233	-3.219
61.444	-13.179	-23.525	-7.257	-3.227
61.450	-13.203	-23.561	-7.249	-3.219
61.455	-13.215	-23.598	-7.265	-3.235
61.461	-13.233	-23.622	-7.257	-3.244
61.466	-13.239	-23.665	-7.265	-3.227
61.472	-13.258	-23.689	-7.282	-3.244
61.477	-13.276	-23.726	-7.282	-3.235
61.483	-13.282	-23.756	-7.290	-3.252
61.488	-13.294	-23.793	-7.298	-3.260
61.494	-13.319	-23.817	-7.314	-3.252
61.500	-13.325	-23.854	-7.323	-3.252
61.505	-13.343	-23.884	-7.306	-3.260
61.511	-13.361	-23.921	-7.323	-3.268
61.516	-13.367	-23.957	-7.331	-3.268
61.522	-13.373	-23.982	-7.331	-3.260
61.527	-13.398	-24.012	-7.347	-3.268
61.533	-13.410	-24.048	-7.339	-3.276
61.538	-13.410	-24.067	-7.347	-3.276
61.544	-13.434	-24.109	-7.347	-3.276
61.549	-13.452	-24.134	-7.372	-3.276
61.555	-13.471	-24.176	-7.364	-3.276
61.561	-13.477	-24.201	-7.364	-3.276
61.566	-13.495	-24.237	-7.372	-3.285
61.572	-13.507	-24.268	-7.396	-3.285
61.577	-13.526	-24.304	-7.396	-3.293
61.583	-13.544	-24.341	-7.388	-3.293
61.588	-13.550	-24.371	-7.388	-3.301
61.594	-13.556	-24.396	-7.388	-3.301
61.599	-13.568	-24.420	-7.421	-3.293
61.605	-13.574	-24.462	-7.421	-3.301
61.611	-13.599	-24.499	-7.413	-3.301
61.616	-13.599	-24.523	-7.421	-3.301
61.622	-13.617	-24.548	-7.437	-3.317
61.627	-13.623	-24.584	-7.429	-3.301
61.633	-13.641	-24.615	-7.437	-3.309
61.638	-13.653	-24.645	-7.446	-3.309
61.644	-13.659	-24.669	-7.446	-3.326
61.649	-13.678	-24.706	-7.454	-3.326
61.655	-13.684	-24.736	-7.470	-3.317
61.660	-13.696	-24.755	-7.470	-3.317
61.666	-13.708	-24.797	-7.454	-3.317
61.672	-13.720	-24.834	-7.462	-3.326
61.677	-13.733	-24.852	-7.495	-3.317
61.683	-13.739	-24.889	-7.478	-3.326
61.688	-13.751	-24.919	-7.495	-3.326
61.694	-13.757	-24.950	-7.486	-3.342
61.699	-13.769	-24.986	-7.511	-3.342
61.705	-13.793	-25.010	-7.503	-3.334
61.710	-13.793	-25.041	-7.503	-3.342
61.716	-13.800	-25.059	-7.503	-3.342
61.722	-13.812	-25.096	-7.511	-3.334
61.727	-13.824	-25.120	-7.527	-3.350
61.733	-13.836	-25.150	-7.511	-3.350
61.738	-13.854	-25.187	-7.519	-3.350
61.744	-13.848	-25.217	-7.527	-3.342
61.749	-13.873	-25.254	-7.544	-3.350
61.755	-13.866	-25.272	-7.544	-3.350
61.760	-13.885	-25.303	-7.544	-3.350
61.766	-13.891	-25.333	-7.552	-3.358
61.771	-13.903	-25.357	-7.536	-3.366
61.777	-13.909	-25.388	-7.560	-3.358
61.783	-13.921	-25.412	-7.560	-3.350
61.788	-13.933	-25.449	-7.568	-3.358
61.794	-13.933	-25.479	-7.552	-3.358
61.799	-13.946	-25.504	-7.577	-3.358
61.805	-13.964	-25.528	-7.577	-3.350
61.810	-13.964	-25.558	-7.577	-3.366
61.816	-13.970	-25.595	-7.568	-3.358
61.821	-13.988	-25.619	-7.577	-3.366
61.827	-13.994	-25.644	-7.577	-3.366
61.833	-14.000	-25.680	-7.593	-3.366
61.838	-14.013	-25.711	-7.593	-3.375
61.844	-14.019	-25.729	-7.585	-3.375
61.849	-14.025	-25.765	-7.568	-3.375
61.855	-14.037	-25.790	-7.585	-3.375
61.860	-14.049	-25.826	-7.601	-3.375
61.866	-14.043	-25.838	-7.601	-3.383
61.871	-14.061	-25.875	-7.609	-3.375
61.877	-14.067	-25.893	-7.593	-3.375
61.882	-14.080	-25.924	-7.609	-3.375
61.888	-14.086	-25.960	-7.601	-3.383
61.894	-14.092	-25.985	-7.601	-3.375
61.899	-14.098	-26.003	-7.601	-3.383
61.905	-14.110	-26.033	-7.618	-3.383
61.910	-14.116	-26.064	-7.609	-3.383
61.916	-14.122	-26.088	-7.618	-3.383
61.921	-14.134	-26.106	-7.626	-3.383
61.927	-14.128	-26.143	-7.609	-3.383
61.932	-14.140	-26.161	-7.618	-3.383
61.938	-14.140	-26.185	-7.609	-3.383
61.944	-14.159	-26.216	-7.618	-3.391
61.949	-14.165	-26.240	-7.618	-3.383
61.955	-14.171	-26.277	-7.618	-3.383
61.960	-14.177	-26.301	-7.609	-3.391
61.966	-14.183	-26.319	-7.626	-3.383
61.971	-14.195	-26.344	-7.642	-3.383
61.977	-14.201	-26.380	-7.626	-3.391
61.982	-14.201	-26.392	-7.642	-3.391
61.988	-14.214	-26.423	-7.634	-3.391
61.993	-14.214	-26.447	-7.634	-3.391
61.999	-14.226	-26.472	-7.634	-3.391
62.005	-14.238	-26.502	-7.642	-3.391
62.010	-14.244	-26.520	-7.626	-3.375
62.016	-14.250	-26.539	-7.634	-3.399
62.021	-14.256	-26.557	-7.626	-3.391
62.027	-14.262	-26.593	-7.626	-3.391
62.032	-14.262	-26.612	-7.626	-3.391
62.038	-14.274	-26.636	-7.618	-3.383
62.043	-14.287	-26.660	-7.634	-3.375
62.049	-14.287	-26.691	-7.626	-3.391
62.055	-14.293	-26.709	-7.642	-3.407
62.060	-14.293	-26.727	-7.634	-3.383
62.066	-14.311	-26.752	-7.642	-3.399
62.071	-14.311	-26.776	-7.626	-3.391
62.077	-14.317	-26.800	-7.618	-3.375
62.082	-14.335	-26.813	-7.618	-3.383
62.088	-14.341	-26.849	-7.609	-3.375
62.093	-14.347	-26.867	-7.618	-3.375
62.099	-14.366	-26.892	-7.634	-3.375
62.104	-14.360	-26.910	-7.609	-3.391
62.110	-14.372	-26.940	-7.601	-3.383
62.116	-14.384	-26.959	-7.609	-3.391
62.121	-14.384	-26.983	-7.609	-3.391
62.127	-14.408	-27.001	-7.618	-3.383
62.132	-14.408	-27.020	-7.626	-3.391
62.138	-14.414	-27.044	-7.618	-3.391
62.143	-14.427	-27.068	-7.626	-3.391
62.149	-14.433	-27.087	-7.618	-3.383
62.154	-14.451	-27.117	-7.618	-3.383
62.160	-14.451	-27.129	-7.609	-3.391
62.166	-14.463	-27.141	-7.609	-3.383
62.171	-14.469	-27.178	-7.609	-3.375
62.177	-14.475	-27.184	-7.618	-3.391
62.182	-14.481	-27.208	-7.601	-3.375
62.188	-14.494	-27.233	-7.601	-3.391
62.193	-14.494	-27.257	-7.618	-3.383
62.199	-14.512	-27.275	-7.609	-3.383
62.204	-14.512	-27.294	-7.618	-3.383
62.210	-14.512	-27.318	-7.609	-3.375
62.215	-14.530	-27.330	-7.618	-3.375
62.221	-14.530	-27.354	-7.609	-3.383
62.227	-14.542	-27.367	-7.601	-3.375
62.232	-14.542	-27.391	-7.585	-3.375
62.238	-14.548	-27.409	-7.609	-3.383
62.243	-14.554	-27.427	-7.593	-3.383
62.249	-14.567	-27.452	-7.593	-3.383
62.254	-14.573	-27.470	-7.609	-3.375
62.260	-14.573	-27.488	-7.585	-3.375
62.265	-14.573	-27.494	-7.593	-3.375
62.271	-14.585	-27.525	-7.593	-3.366
62.277	-14.585	-27.543	-7.585	-3.366
62.282	-14.597	-27.568	-7.609	-3.366
62.288	-14.603	-27.580	-7.585	-3.383
62.293	-14.603	-27.598	-7.593	-3.375
62.299	-14.603	-27.610	-7.593	-3.375
62.304	-14.615	-27.634	-7.585	-3.375
62.310	-14.621	-27.647	-7.601	-3.358
62.315	-14.634	-27.665	-7.585	-3.375
62.321	-14.634	-27.689	-7.577	-3.358
62.326	-14.640	-27.701	-7.585	-3.366
62.332	-14.646	-27.720	-7.577	-3.358
62.338	-14.658	-27.738	-7.577	-3.366
62.343	-14.658	-27.750	-7.577	-3.366
62.349	-14.670	-27.768	-7.585	-3.366
62.354	-14.670	-27.787	-7.577	-3.366
62.360	-14.682	-27.799	-7.577	-3.366
62.365	-14.682	-27.811	-7.585	-3.366
62.371	-14.688	-27.829	-7.568	-3.366
62.376	-14.694	-27.841	-7.577	-3.358
62.382	-14.701	-27.866	-7.568	-3.366
62.388	-14.701	-27.884	-7.560	-3.358
62.393	-14.713	-27.884	-7.568	-3.358
62.399	-14.713	-27.915	-7.552	-3.350
62.404	-14.713	-27.921	-7.560	-3.366
62.410	-14.719	-27.939	-7.544	-3.358
62.415	-14.725	-27.957	-7.560	-3.350
62.421	-14.731	-27.969	-7.560	-3.350
62.426	-14.743	-27.988	-7.560	-3.358
62.432	-14.737	-28.006	-7.552	-3.350
62.437	-14.749	-28.018	-7.552	-3.350
62.443	-14.749	-28.030	-7.560	-3.350
62.449	-14.749	-28.048	-7.552	-3.358
62.454	-14.761	-28.067	-7.552	-3.342
62.460	-14.761	-28.079	-7.552	-3.342
62.465	-14.761	-28.097	-7.527	-3.350
62.471	-14.774	-28.103	-7.536	-3.350
62.476	-14.774	-28.122	-7.544	-3.334
62.482	-14.774	-28.134	-7.519	-3.350
62.487	-14.780	-28.152	-7.544	-3.326
62.493	-14.792	-28.158	-7.536	-3.342
62.499	-14.798	-28.164	-7.544	-3.326
62.504	-14.798	-28.189	-7.536	-3.342
62.510	-14.804	-28.201	-7.527	-3.342
62.515	-14.798	-28.201	-7.527	-3.342
62.521	-14.810	-28.225	-7.519	-3.350
62.526	-14.810	-28.237	-7.503	-3.334
62.532	-14.810	-28.249	-7.519	-3.334
62.537	-14.816	-28.262	-7.519	-3.326
62.543	-14.828	-28.274	-7.511	-3.334
62.548	-14.822	-28.280	-7.495	-3.317
62.554	-14.828	-28.298	-7.503	-3.317
62.560	-14.835	-28.316	-7.486	-3.317
62.565	-14.847	-28.329	-7.503	-3.326
62.571	-14.835	-28.335	-7.478	-3.326
62.576	-14.841	-28.341	-7.486	-3.326
62.582	-14.847	-28.359	-7.495	-3.317
62.587	-14.847	-28.365	-7.486	-3.317
62.593	-14.853	-28.389	-7.478	-3.317
62.598	-14.859	-28.383	-7.478	-3.317
62.604	-14.865	-28.402	-7.486	-3.317
62.610	-14.859	-28.408	-7.478	-3.309
62.615	-14.865	-28.432	-7.462	-3.317
