Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
89.066	19.945	43.285	0.549	0.041
89.071	19.920	43.200	0.557	0.025
89.075	19.890	43.127	0.565	0.025
89.080	19.865	43.054	0.573	0.041
89.084	19.835	42.968	0.582	0.033
89.089	19.798	42.901	0.582	0.041
89.094	19.780	42.828	0.598	0.033
89.098	19.750	42.761	0.606	0.041
89.103	19.719	42.688	0.606	0.041
89.107	19.695	42.615	0.606	0.033
89.112	19.671	42.548	0.606	0.033
89.116	19.634	42.475	0.623	0.041
89.121	19.604	42.414	0.623	0.033
89.125	19.573	42.347	0.639	0.033
89.130	19.549	42.268	0.647	0.049
89.134	19.524	42.207	0.647	0.041
89.139	19.500	42.140	0.655	0.033
89.144	19.470	42.073	0.672	0.033
89.148	19.439	42.012	0.672	0.049
89.153	19.421	41.952	0.672	0.025
89.157	19.391	41.891	0.680	0.033
89.162	19.366	41.830	0.696	0.033
89.166	19.330	41.757	0.704	0.033
89.171	19.311	41.702	0.713	0.033
89.175	19.293	41.641	0.713	0.033
89.180	19.263	41.574	0.713	0.033
89.185	19.232	41.525	0.721	0.033
89.189	19.208	41.458	0.745	0.025
89.194	19.190	41.404	0.737	0.033
89.198	19.165	41.349	0.745	0.041
89.203	19.129	41.282	0.745	0.025
89.207	19.104	41.221	0.770	0.033
89.212	19.080	41.172	0.778	0.033
89.216	19.062	41.111	0.778	0.033
89.221	19.037	41.057	0.803	0.041
89.225	19.013	41.002	0.786	0.033
89.230	18.989	40.941	0.795	0.041
89.235	18.958	40.880	0.811	0.033
89.239	18.934	40.825	0.811	0.033
89.244	18.910	40.770	0.819	0.033
89.248	18.879	40.710	0.827	0.033
89.253	18.861	40.643	0.844	0.041
89.257	18.836	40.582	0.852	0.033
89.262	18.806	40.515	0.860	0.041
89.266	18.782	40.466	0.868	0.033
89.271	18.757	40.399	0.868	0.033
89.276	18.715	40.344	0.885	0.025
89.280	18.690	40.271	0.901	0.033
89.285	18.672	40.204	0.901	0.033
89.289	18.648	40.143	0.917	0.025
89.294	18.617	40.076	0.917	0.041
89.298	18.587	40.016	0.926	0.033
89.303	18.569	39.942	0.942	0.041
89.307	18.538	39.888	0.950	0.033
89.312	18.514	39.821	0.942	0.033
89.316	18.483	39.760	0.967	0.033
89.321	18.465	39.693	0.958	0.041
89.326	18.435	39.632	0.975	0.033
89.330	18.410	39.559	0.991	0.033
89.335	18.386	39.498	0.991	0.033
89.339	18.343	39.431	0.999	0.041
89.344	18.325	39.370	1.016	0.033
89.348	18.301	39.309	1.024	0.033
89.353	18.270	39.242	1.040	0.033
89.357	18.240	39.169	1.040	0.049
89.362	18.215	39.108	1.048	0.033
89.367	18.185	39.041	1.057	0.041
89.371	18.179	38.987	1.057	0.033
89.376	18.142	38.920	1.073	0.041
89.380	18.118	38.859	1.081	0.033
89.385	18.094	38.786	1.098	0.041
89.389	18.057	38.713	1.106	0.025
89.394	18.027	38.658	1.106	0.033
89.398	18.002	38.585	1.122	0.033
89.403	17.984	38.530	1.130	0.033
89.407	17.948	38.463	1.130	0.041
89.412	17.923	38.402	1.139	0.033
89.417	17.893	38.335	1.155	0.033
89.421	17.862	38.268	1.163	0.041
89.426	17.838	38.189	1.179	0.033
89.430	17.808	38.116	1.188	0.033
89.435	17.783	38.055	1.196	0.033
89.439	17.759	37.976	1.204	0.033
89.444	17.728	37.915	1.212	0.025
89.448	17.698	37.854	1.220	0.033
89.453	17.661	37.781	1.237	0.033
89.458	17.637	37.714	1.237	0.041
89.462	17.619	37.647	1.261	0.033
89.467	17.582	37.574	1.270	0.049
89.471	17.558	37.507	1.278	0.033
89.476	17.534	37.428	1.286	0.033
89.480	17.497	37.367	1.286	0.033
89.485	17.467	37.306	1.286	0.033
89.489	17.436	37.227	1.311	0.049
89.494	17.406	37.154	1.319	0.041
89.498	17.387	37.093	1.335	0.033
89.503	17.357	37.020	1.343	0.041
89.508	17.327	36.947	1.352	0.049
89.512	17.302	36.886	1.368	0.033
89.517	17.272	36.807	1.376	0.033
89.521	17.235	36.752	1.384	0.033
89.526	17.211	36.685	1.401	0.033
89.530	17.193	36.612	1.401	0.041
89.535	17.150	36.539	1.417	0.049
89.539	17.120	36.472	1.417	0.041
89.544	17.101	36.411	1.442	0.033
89.549	17.065	36.338	1.450	0.041
89.553	17.034	36.265	1.458	0.041
89.558	17.010	36.198	1.466	0.033
89.562	16.980	36.131	1.491	0.041
89.567	16.955	36.058	1.499	0.033
89.571	16.919	35.997	1.499	0.049
89.576	16.894	35.918	1.524	0.033
89.580	16.864	35.857	1.532	0.041
89.585	16.833	35.784	1.532	0.041
89.589	16.803	35.711	1.548	0.033
89.594	16.773	35.638	1.564	0.033
89.599	16.748	35.583	1.564	0.033
89.603	16.712	35.498	1.564	0.033
89.608	16.687	35.431	1.597	0.033
89.612	16.657	35.364	1.597	0.041
89.617	16.633	35.291	1.622	0.041
89.621	16.602	35.218	1.638	0.033
89.626	16.566	35.145	1.638	0.025
89.630	16.535	35.078	1.646	0.033
89.635	16.517	34.999	1.655	0.041
89.640	16.486	34.938	1.679	0.025
89.644	16.450	34.859	1.687	0.033
89.649	16.426	34.804	1.687	0.033
89.653	16.401	34.725	1.704	0.033
89.658	16.365	34.652	1.720	0.033
89.662	16.340	34.585	1.728	0.041
89.667	16.310	34.524	1.753	0.025
89.671	16.285	34.445	1.753	0.033
89.676	16.249	34.378	1.769	0.033
89.680	16.225	34.299	1.777	0.025
89.685	16.194	34.232	1.786	0.049
89.690	16.158	34.171	1.802	0.033
89.694	16.133	34.092	1.802	0.041
89.699	16.091	34.025	1.818	0.041
89.703	16.060	33.939	1.851	0.041
89.708	16.030	33.872	1.851	0.041
89.712	15.999	33.793	1.868	0.041
89.717	15.981	33.732	1.868	0.033
89.721	15.945	33.653	1.884	0.033
89.726	15.914	33.586	1.900	0.025
89.731	15.890	33.513	1.908	0.033
89.735	15.853	33.434	1.925	0.033
89.740	15.829	33.361	1.941	0.033
89.744	15.786	33.294	1.949	0.041
89.749	15.762	33.221	1.966	0.033
89.753	15.731	33.148	1.982	0.041
89.758	15.707	33.075	1.990	0.033
89.762	15.664	33.002	1.999	0.041
89.767	15.646	32.935	2.015	0.033
89.771	15.604	32.856	2.031	0.041
89.776	15.573	32.789	2.048	0.033
89.781	15.555	32.716	2.048	0.016
89.785	15.518	32.649	2.056	0.033
89.790	15.488	32.570	2.080	0.041
89.794	15.451	32.503	2.080	0.041
89.799	15.421	32.423	2.105	0.033
89.803	15.390	32.338	2.130	0.033
89.808	15.360	32.271	2.130	0.025
89.812	15.330	32.192	2.138	0.033
89.817	15.287	32.119	2.154	0.033
89.822	15.269	32.034	2.171	0.033
89.826	15.226	31.961	2.179	0.041
89.831	15.196	31.875	2.203	0.041
89.835	15.159	31.796	2.212	0.041
89.840	15.123	31.717	2.228	0.041
89.844	15.086	31.644	2.236	0.025
89.849	15.068	31.565	2.261	0.033
89.853	15.031	31.492	2.261	0.033
89.858	14.989	31.419	2.269	0.041
89.862	14.964	31.340	2.293	0.033
89.867	14.934	31.273	2.302	0.041
89.872	14.903	31.194	2.310	0.033
89.876	14.873	31.121	2.334	0.041
89.881	14.830	31.041	2.359	0.033
89.885	14.800	30.968	2.359	0.033
89.890	14.769	30.889	2.375	0.033
89.894	14.733	30.816	2.392	0.041
89.899	14.709	30.743	2.400	0.041
89.903	14.672	30.664	2.416	0.033
89.908	14.636	30.573	2.425	0.033
89.913	14.605	30.500	2.449	0.041
89.917	14.575	30.426	2.457	0.049
89.922	14.532	30.347	2.474	0.033
89.926	14.502	30.268	2.490	0.033
89.931	14.465	30.189	2.515	0.025
89.935	14.435	30.110	2.523	0.041
89.940	14.410	30.031	2.539	0.033
89.944	14.368	29.958	2.556	0.041
89.949	14.343	29.879	2.556	0.025
89.953	14.307	29.799	2.572	0.033
89.958	14.276	29.732	2.588	0.033
89.963	14.246	29.659	2.597	0.041
89.967	14.209	29.586	2.613	0.041
89.972	14.179	29.495	2.629	0.025
89.976	14.148	29.428	2.637	0.033
89.981	14.112	29.361	2.670	0.033
89.985	14.088	29.288	2.678	0.033
89.990	14.045	29.203	2.695	0.033
89.994	14.015	29.130	2.711	0.033
89.999	13.984	29.044	2.728	0.033
90.004	13.948	28.965	2.744	0.041
90.008	13.917	28.892	2.752	0.033
90.013	13.881	28.813	2.769	0.033
90.017	13.850	28.728	2.793	0.041
90.022	13.814	28.655	2.801	0.041
90.026	13.789	28.582	2.826	0.041
90.031	13.753	28.496	2.834	0.033
90.035	13.710	28.417	2.842	0.033
90.040	13.686	28.332	2.859	0.033
90.044	13.643	28.253	2.883	0.033
90.049	13.601	28.174	2.900	0.041
90.054	13.576	28.089	2.908	0.033
90.058	13.552	28.015	2.924	0.016
90.063	13.515	27.924	2.932	0.041
90.067	13.467	27.851	2.949	0.033
90.072	13.436	27.772	2.965	0.033
90.076	13.394	27.687	2.990	0.033
90.081	13.363	27.620	3.006	0.041
90.085	13.339	27.541	3.014	0.033
90.090	13.302	27.443	3.039	0.041
90.095	13.266	27.376	3.047	0.033
90.099	13.235	27.291	3.063	0.033
90.104	13.193	27.212	3.088	0.033
90.108	13.168	27.145	3.096	0.033
90.113	13.132	27.054	3.113	0.033
90.117	13.101	26.974	3.129	0.033
90.122	13.065	26.889	3.145	0.033
90.126	13.028	26.822	3.154	0.025
90.131	12.992	26.749	3.170	0.049
90.135	12.955	26.658	3.194	0.033
90.140	12.925	26.579	3.203	0.041
90.145	12.900	26.493	3.227	0.025
90.149	12.858	26.420	3.235	0.025
90.154	12.821	26.335	3.268	0.041
90.158	12.785	26.262	3.276	0.033
90.163	12.760	26.177	3.285	0.033
90.167	12.718	26.098	3.309	0.041
90.172	12.681	26.019	3.326	0.041
90.176	12.651	25.927	3.350	0.033
90.181	12.608	25.848	3.358	0.025
90.186	12.572	25.763	3.366	0.033
90.190	12.541	25.690	3.383	0.049
90.195	12.505	25.598	3.391	0.041
90.199	12.468	25.519	3.424	0.025
90.204	12.432	25.446	3.432	0.033
90.208	12.395	25.355	3.448	0.041
90.213	12.359	25.282	3.457	0.033
90.217	12.334	25.197	3.489	0.041
90.222	12.292	25.105	3.506	0.041
90.226	12.255	25.020	3.498	0.033
90.231	12.218	24.947	3.538	0.033
90.236	12.182	24.874	3.555	0.025
90.240	12.152	24.777	3.571	0.041
90.245	12.109	24.697	3.579	0.033
90.249	12.085	24.618	3.612	0.033
90.254	12.048	24.545	3.629	0.033
90.258	12.005	24.454	3.637	0.033
90.263	11.969	24.381	3.645	0.033
90.267	11.938	24.283	3.686	0.041
90.272	11.896	24.198	3.694	0.041
90.277	11.859	24.125	3.719	0.041
90.281	11.829	24.046	3.727	0.041
90.286	11.798	23.955	3.743	0.041
90.290	11.756	23.875	3.760	0.033
90.295	11.719	23.790	3.768	0.033
90.299	11.683	23.699	3.784	0.033
90.304	11.646	23.614	3.801	0.033
90.308	11.610	23.534	3.825	0.033
90.313	11.567	23.449	3.850	0.033
90.317	11.537	23.364	3.866	0.025
90.322	11.506	23.285	3.891	0.041
90.327	11.464	23.187	3.899	0.033
90.331	11.427	23.108	3.915	0.041
90.336	11.390	23.023	3.948	0.025
90.340	11.348	22.944	3.956	0.041
90.345	11.311	22.859	3.973	0.041
90.349	11.281	22.767	3.989	0.041
90.354	11.238	22.682	4.005	0.041
90.358	11.208	22.603	4.022	0.041
90.363	11.171	22.512	4.055	0.041
90.368	11.123	22.426	4.071	0.041
90.372	11.086	22.341	4.087	0.041
90.377	11.056	22.262	4.104	0.041
90.381	11.019	22.177	4.120	0.033
90.386	10.989	22.079	4.145	0.041
90.390	10.940	22.000	4.161	0.033
90.395	10.903	21.915	4.177	0.025
90.399	10.867	21.830	4.202	0.033
90.404	10.824	21.745	4.227	0.033
90.408	10.794	21.665	4.235	0.041
90.413	10.757	21.574	4.243	0.033
90.418	10.721	21.489	4.276	0.033
90.422	10.684	21.404	4.292	0.025
90.427	10.648	21.312	4.308	0.033
90.431	10.605	21.227	4.341	0.033
90.436	10.562	21.142	4.349	0.041
90.440	10.532	21.050	4.358	0.041
90.445	10.502	20.977	4.390	0.049
90.449	10.459	20.880	4.407	0.033
90.454	10.422	20.795	4.423	0.033
90.459	10.386	20.703	4.439	0.033
90.463	10.349	20.624	4.464	0.041
90.468	10.313	20.533	4.480	0.033
90.472	10.264	20.454	4.505	0.041
90.477	10.240	20.369	4.521	0.033
90.481	10.185	20.277	4.546	0.033
90.486	10.167	20.192	4.571	0.033
90.490	10.130	20.113	4.579	0.041
90.495	10.082	20.028	4.603	0.033
90.499	10.051	19.942	4.628	0.033
90.504	10.008	19.857	4.652	0.033
90.509	9.978	19.766	4.661	0.041
90.513	9.929	19.687	4.677	0.033
90.518	9.893	19.601	4.702	0.033
90.522	9.862	19.504	4.726	0.033
90.527	9.826	19.419	4.734	0.025
90.531	9.777	19.327	4.767	0.033
90.536	9.741	19.236	4.775	0.049
90.540	9.704	19.157	4.808	0.033
90.545	9.674	19.072	4.824	0.033
90.550	9.637	18.987	4.849	0.033
90.554	9.588	18.895	4.865	0.033
90.559	9.558	18.816	4.874	0.041
90.563	9.521	18.737	4.915	0.033
90.568	9.479	18.646	4.923	0.033
90.572	9.448	18.554	4.939	0.033
90.577	9.412	18.475	4.972	0.041
90.581	9.381	18.384	4.988	0.033
90.586	9.333	18.299	5.005	0.033
90.590	9.290	18.219	5.037	0.033
90.595	9.253	18.122	5.054	0.033
90.600	9.217	18.037	5.062	0.025
90.604	9.180	17.958	5.087	0.041
90.609	9.144	17.878	5.103	0.033
90.613	9.113	17.787	5.128	0.033
90.618	9.083	17.708	5.160	0.033
90.622	9.034	17.623	5.168	0.025
90.627	9.004	17.544	5.185	0.041
90.631	8.967	17.464	5.209	0.033
90.636	8.931	17.385	5.218	0.025
90.641	8.906	17.300	5.250	0.033
90.645	8.864	17.233	5.267	0.033
90.650	8.839	17.148	5.283	0.041
90.654	8.797	17.069	5.316	0.025
90.659	8.766	16.990	5.324	0.033
90.663	8.736	16.917	5.349	0.033
90.668	8.706	16.843	5.365	0.025
90.672	8.669	16.770	5.390	0.033
90.677	8.639	16.685	5.406	0.033
90.681	8.602	16.612	5.431	0.033
90.686	8.572	16.545	5.455	0.041
90.691	8.535	16.460	5.472	0.033
90.695	8.505	16.381	5.496	0.033
90.700	8.480	16.314	5.521	0.049
90.704	8.438	16.235	5.537	0.033
90.709	8.401	16.162	5.553	0.025
90.713	8.371	16.082	5.578	0.041
90.718	8.340	16.015	5.603	0.041
90.722	8.310	15.930	5.627	0.041
90.727	8.292	15.857	5.627	0.025
90.732	8.243	15.778	5.660	0.033
90.736	8.212	15.711	5.684	0.033
90.741	8.170	15.626	5.701	0.016
90.745	8.152	15.565	5.717	0.033
90.750	8.121	15.486	5.742	0.049
90.754	8.085	15.401	5.758	0.025
90.759	8.054	15.334	5.783	0.041
90.763	8.018	15.248	5.799	0.041
90.768	7.981	15.175	5.832	0.033
90.772	7.951	15.102	5.848	0.033
90.777	7.914	15.023	5.857	0.033
90.782	7.884	14.932	5.889	0.033
90.786	7.853	14.865	5.906	0.033
90.791	7.811	14.786	5.922	0.033
90.795	7.780	14.713	5.947	0.025
90.800	7.750	14.633	5.971	0.033
90.804	7.719	14.560	5.996	0.041
90.809	7.677	14.475	6.004	0.041
90.813	7.652	14.390	6.020	0.033
90.818	7.616	14.323	6.053	0.025
90.823	7.579	14.250	6.061	0.033
90.827	7.549	14.159	6.086	0.041
90.832	7.518	14.092	6.119	0.033
90.836	7.482	14.018	6.135	0.033
90.841	7.457	13.952	6.151	0.033
90.845	7.427	13.878	6.184	0.025
90.850	7.390	13.805	6.201	0.033
90.854	7.360	13.726	6.209	0.033
90.859	7.336	13.653	6.225	0.033
90.863	7.299	13.586	6.258	0.033
90.868	7.275	13.507	6.274	0.033
90.873	7.232	13.428	6.299	0.025
90.877	7.214	13.361	6.315	0.041
90.882	7.177	13.294	6.340	0.033
90.886	7.147	13.221	6.364	0.033
90.891	7.104	13.130	6.381	0.016
90.895	7.080	13.057	6.389	0.033
90.900	7.050	12.983	6.422	0.049
90.904	7.013	12.910	6.438	0.041
90.909	6.976	12.825	6.454	0.033
90.914	6.940	12.746	6.471	0.025
90.918	6.909	12.667	6.495	0.025
90.923	6.885	12.588	6.520	0.033
90.927	6.843	12.509	6.528	0.041
90.932	6.800	12.417	6.569	0.033
90.936	6.757	12.344	6.585	0.033
90.941	6.721	12.259	6.610	0.041
90.945	6.696	12.186	6.626	0.041
90.950	6.654	12.095	6.643	0.041
90.954	6.617	12.009	6.667	0.033
90.959	6.593	11.930	6.692	0.033
90.964	6.538	11.833	6.700	0.033
90.968	6.508	11.754	6.717	0.033
90.973	6.477	11.668	6.749	0.025
90.977	6.441	11.583	6.758	0.033
90.982	6.404	11.498	6.790	0.041
90.986	6.362	11.413	6.798	0.025
90.991	6.325	11.315	6.823	0.041
90.995	6.288	11.236	6.839	0.041
91.000	6.246	11.151	6.856	0.041
91.005	6.209	11.060	6.864	0.025
91.009	6.173	10.974	6.897	0.033
91.014	6.130	10.895	6.913	0.033
91.018	6.088	10.798	6.938	0.033
91.023	6.057	10.731	6.954	0.025
91.027	6.008	10.627	6.970	0.033
91.032	5.972	10.554	6.995	0.033
91.036	5.935	10.463	7.011	0.041
91.041	5.905	10.384	7.028	0.041
91.045	5.856	10.286	7.044	0.033
91.050	5.826	10.201	7.069	0.041
91.055	5.771	10.110	7.102	0.041
91.059	5.734	10.025	7.093	0.033
91.064	5.698	9.933	7.126	0.033
91.068	5.661	9.848	7.142	0.033
91.073	5.619	9.763	7.159	0.033
91.077	5.576	9.671	7.159	0.033
91.082	5.540	9.592	7.192	0.041
91.086	5.491	9.507	7.208	0.025
91.091	5.460	9.422	7.224	0.041
91.096	5.424	9.343	7.233	0.033
91.100	5.375	9.257	7.257	0.033
91.105	5.345	9.172	7.274	0.041
91.109	5.308	9.075	7.282	0.041
91.114	5.266	9.014	7.306	0.033
91.118	5.229	8.917	7.323	0.041
91.123	5.187	8.831	7.339	0.041
91.127	5.156	8.752	7.355	0.033
91.132	5.107	8.667	7.372	0.033
91.136	5.071	8.582	7.388	0.033
91.141	5.040	8.496	7.413	0.033
91.146	4.992	8.417	7.421	0.033
91.150	4.949	8.338	7.429	0.041
91.155	4.919	8.247	7.462	0.016
91.159	4.876	8.168	7.470	0.041
91.164	4.833	8.082	7.486	0.033
91.168	4.797	7.997	7.503	0.033
91.173	4.760	7.912	7.511	0.041
91.177	4.718	7.833	7.527	0.033
91.182	4.681	7.748	7.552	0.033
91.187	4.639	7.674	7.560	0.033
91.191	4.602	7.583	7.568	0.033
91.196	4.572	7.498	7.585	0.033
91.200	4.523	7.419	7.593	0.041
91.205	4.492	7.346	7.618	0.033
91.209	4.456	7.273	7.626	0.041
91.214	4.419	7.194	7.650	0.041
91.218	4.383	7.114	7.659	0.033
91.223	4.346	7.035	7.675	0.033
91.227	4.304	6.950	7.683	0.041
91.232	4.273	6.877	7.699	0.033
91.237	4.237	6.798	7.716	0.033
91.241	4.200	6.725	7.724	0.033
91.246	4.158	6.639	7.749	0.033
91.250	4.127	6.554	7.749	0.025
91.255	4.085	6.475	7.773	0.041
91.259	4.048	6.396	7.781	0.033
91.264	3.999	6.317	7.798	0.041
91.268	3.963	6.225	7.798	0.033
91.273	3.920	6.152	7.806	0.033
91.278	3.884	6.067	7.822	0.033
91.282	3.835	5.982	7.831	0.025
91.287	3.798	5.897	7.847	0.033
91.291	3.768	5.811	7.855	0.033
91.296	3.713	5.738	7.880	0.033
91.300	3.677	5.647	7.888	0.033
91.305	3.640	5.562	7.904	0.041
91.309	3.597	5.477	7.904	0.033
91.314	3.555	5.385	7.904	0.025
91.318	3.518	5.300	7.921	0.033
91.323	3.476	5.203	7.937	0.041
91.328	3.427	5.123	7.945	0.025
91.332	3.397	5.038	7.962	0.033
91.337	3.342	4.947	7.962	0.033
91.341	3.293	4.862	7.978	0.033
91.346	3.263	4.770	7.978	0.033
91.350	3.220	4.685	7.994	0.033
91.355	3.171	4.588	8.003	0.041
91.359	3.123	4.509	8.011	0.033
91.364	3.074	4.405	8.019	0.041
91.369	3.043	4.320	8.027	0.033
91.373	2.989	4.229	8.027	0.041
91.378	2.946	4.137	8.043	0.033
91.382	2.897	4.052	8.052	0.033
91.387	2.849	3.942	8.060	0.041
91.391	2.806	3.851	8.068	0.025
91.396	2.757	3.766	8.076	0.025
91.400	2.709	3.662	8.076	0.033
91.405	2.666	3.577	8.084	0.033
91.409	2.611	3.474	8.084	0.033
91.414	2.562	3.376	8.093	0.041
91.419	2.520	3.279	8.109	0.033
91.423	2.471	3.181	8.109	0.041
91.428	2.429	3.084	8.117	0.033
91.432	2.374	2.999	8.134	0.041
91.437	2.325	2.895	8.134	0.041
91.441	2.276	2.798	8.125	0.033
91.446	2.228	2.700	8.150	0.033
91.450	2.179	2.597	8.142	0.033
91.455	2.124	2.499	8.142	0.041
91.460	2.075	2.408	8.150	0.025
91.464	2.027	2.311	8.158	0.033
91.469	1.984	2.207	8.166	0.033
91.473	1.923	2.085	8.175	0.033
91.478	1.862	1.994	8.166	0.033
91.482	1.820	1.885	8.158	0.041
91.487	1.765	1.787	8.175	0.033
91.491	1.716	1.684	8.183	0.033
91.496	1.661	1.580	8.158	0.033
91.500	1.607	1.471	8.175	0.033
91.505	1.558	1.373	8.183	0.041
91.510	1.509	1.276	8.183	0.041
91.514	1.448	1.160	8.183	0.041
91.519	1.387	1.063	8.175	0.025
91.523	1.345	0.959	8.175	0.033
91.528	1.290	0.856	8.183	0.041
91.532	1.241	0.758	8.175	0.033
91.537	1.187	0.655	8.183	0.033
91.541	1.144	0.551	8.191	0.049
91.546	1.089	0.436	8.191	0.041
91.551	1.022	0.344	8.175	0.033
91.555	0.980	0.247	8.183	0.041
91.560	0.931	0.131	8.175	0.033
91.564	0.870	0.040	8.175	0.033
91.569	0.821	-0.064	8.166	0.033
91.573	0.766	-0.167	8.183	0.033
91.578	0.712	-0.277	8.183	0.041
91.582	0.669	-0.374	8.158	0.041
91.587	0.614	-0.472	8.150	0.033
91.591	0.565	-0.569	8.158	0.041
91.596	0.511	-0.679	8.150	0.041
91.601	0.456	-0.776	8.150	0.041
91.605	0.401	-0.880	8.142	0.041
91.610	0.358	-0.977	8.150	0.025
91.614	0.310	-1.068	8.142	0.033
91.619	0.237	-1.178	8.142	0.033
91.623	0.212	-1.275	8.134	0.016
91.628	0.164	-1.367	8.125	0.041
91.632	0.103	-1.470	8.125	0.033
91.637	0.054	-1.561	8.109	0.033
91.642	-0.001	-1.653	8.117	0.033
91.646	-0.043	-1.744	8.101	0.041
91.651	-0.098	-1.848	8.101	0.033
91.655	-0.147	-1.939	8.093	0.033
91.660	-0.196	-2.036	8.084	0.041
91.664	-0.250	-2.128	8.076	0.033
91.669	-0.293	-2.219	8.068	0.041
91.673	-0.336	-2.322	8.060	0.025
91.678	-0.390	-2.408	8.052	0.041
91.682	-0.433	-2.499	8.035	0.033
91.687	-0.482	-2.584	8.043	0.041
91.692	-0.530	-2.682	8.019	0.041
91.696	-0.579	-2.773	8.019	0.033
91.701	-0.616	-2.858	8.011	0.033
91.705	-0.670	-2.950	8.011	0.033
91.710	-0.707	-3.035	7.994	0.033
91.714	-0.768	-3.126	7.978	0.033
91.719	-0.804	-3.205	7.970	0.033
91.723	-0.859	-3.303	7.962	0.041
91.728	-0.890	-3.382	7.962	0.041
91.733	-0.920	-3.467	7.945	0.033
91.737	-0.981	-3.552	7.929	0.049
91.742	-1.024	-3.625	7.929	0.033
91.746	-1.066	-3.717	7.912	0.033
91.751	-1.109	-3.808	7.904	0.033
91.755	-1.157	-3.887	7.888	0.033
91.760	-1.200	-3.966	7.880	0.033
91.764	-1.243	-4.058	7.863	0.041
91.769	-1.285	-4.137	7.855	0.033
91.773	-1.322	-4.216	7.847	0.033
91.778	-1.377	-4.307	7.831	0.033
91.783	-1.407	-4.380	7.822	0.041
91.787	-1.456	-4.453	7.806	0.033
91.792	-1.498	-4.539	7.798	0.025
91.796	-1.535	-4.624	7.781	0.033
91.801	-1.571	-4.697	7.765	0.033
91.805	-1.614	-4.770	7.765	0.033
91.810	-1.657	-4.843	7.749	0.025
91.814	-1.693	-4.928	7.732	0.033
91.819	-1.736	-5.001	7.708	0.033
91.824	-1.772	-5.074	7.716	0.025
91.828	-1.815	-5.160	7.667	0.041
91.833	-1.845	-5.227	7.667	0.033
91.837	-1.882	-5.300	7.650	0.041
91.842	-1.937	-5.367	7.642	0.041
91.846	-1.961	-5.446	7.626	0.033
91.851	-2.004	-5.531	7.626	0.033
91.855	-2.034	-5.586	7.601	0.025
91.860	-2.077	-5.659	7.585	0.033
91.864	-2.107	-5.732	7.577	0.033
91.869	-2.150	-5.811	7.560	0.033
91.874	-2.186	-5.884	7.536	0.033
91.878	-2.223	-5.951	7.519	0.041
91.883	-2.259	-6.024	7.511	0.033
91.887	-2.284	-6.085	7.495	0.025
91.892	-2.333	-6.164	7.486	0.033
91.896	-2.363	-6.225	7.462	0.033
91.901	-2.393	-6.280	7.446	0.025
91.905	-2.430	-6.359	7.421	0.041
91.910	-2.466	-6.432	7.413	0.033
91.915	-2.509	-6.487	7.388	0.033
91.919	-2.540	-6.560	7.380	0.041
91.924	-2.582	-6.621	7.372	0.033
91.928	-2.613	-6.688	7.347	0.025
91.933	-2.637	-6.749	7.331	0.033
91.937	-2.680	-6.822	7.314	0.033
91.942	-2.704	-6.895	7.306	0.033
91.946	-2.740	-6.962	7.290	0.033
91.951	-2.783	-7.029	7.257	0.041
91.955	-2.807	-7.090	7.257	0.033
91.960	-2.850	-7.163	7.224	0.033
91.965	-2.887	-7.230	7.208	0.033
91.969	-2.929	-7.297	7.200	0.033
91.974	-2.947	-7.358	7.183	0.025
91.978	-2.990	-7.431	7.159	0.025
91.983	-3.014	-7.491	7.142	0.033
91.987	-3.057	-7.558	7.118	0.033
91.992	-3.087	-7.619	7.110	0.049
91.996	-3.124	-7.692	7.093	0.033
92.001	-3.148	-7.753	7.085	0.033
92.006	-3.185	-7.814	7.052	0.033
92.010	-3.228	-7.887	7.036	0.041
92.015	-3.252	-7.942	7.011	0.033
92.019	-3.288	-8.003	6.995	0.033
92.024	-3.313	-8.076	6.979	0.033
92.028	-3.349	-8.131	6.962	0.033
92.033	-3.380	-8.192	6.938	0.041
92.037	-3.422	-8.265	6.921	0.041
92.042	-3.441	-8.326	6.905	0.025
92.046	-3.477	-8.399	6.897	0.041
92.051	-3.508	-8.459	6.872	0.041
92.056	-3.538	-8.520	6.848	0.049
92.060	-3.575	-8.581	6.839	0.033
92.065	-3.605	-8.654	6.807	0.041
92.069	-3.642	-8.703	6.807	0.041
92.074	-3.678	-8.782	6.758	0.033
92.078	-3.708	-8.837	6.749	0.041
92.083	-3.745	-8.904	6.733	0.041
92.087	-3.763	-8.965	6.708	0.033
92.092	-3.800	-9.032	6.692	0.025
92.097	-3.830	-9.093	6.667	0.033
92.101	-3.867	-9.154	6.659	0.033
92.106	-3.897	-9.221	6.626	0.033
92.110	-3.922	-9.281	6.618	0.025
92.115	-3.958	-9.348	6.585	0.033
92.119	-3.989	-9.409	6.569	0.033
92.124	-4.025	-9.470	6.553	0.033
92.128	-4.056	-9.531	6.545	0.041
92.133	-4.086	-9.598	6.512	0.041
92.137	-4.116	-9.659	6.495	0.033
92.142	-4.147	-9.732	6.479	0.033
92.147	-4.177	-9.787	6.454	0.033
92.151	-4.214	-9.848	6.438	0.033
92.156	-4.244	-9.915	6.413	0.025
92.160	-4.275	-9.988	6.381	0.033
92.165	-4.317	-10.055	6.389	0.041
92.169	-4.348	-10.122	6.356	0.033
92.174	-4.384	-10.182	6.340	0.033
92.178	-4.421	-10.249	6.323	0.033
