Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
69.708	12.747	24.235	4.530	2.023
69.714	12.765	24.266	4.546	2.031
69.719	12.783	24.290	4.546	2.048
69.725	12.796	24.314	4.562	2.031
69.730	12.808	24.351	4.571	2.048
69.736	12.820	24.375	4.571	2.040
69.741	12.826	24.418	4.579	2.056
69.747	12.850	24.442	4.595	2.048
69.752	12.869	24.473	4.595	2.056
69.758	12.881	24.509	4.603	2.064
69.763	12.887	24.528	4.636	2.056
69.769	12.905	24.552	4.636	2.072
69.775	12.923	24.594	4.620	2.072
69.780	12.936	24.631	4.652	2.072
69.786	12.954	24.655	4.636	2.080
69.791	12.966	24.686	4.644	2.080
69.797	12.990	24.722	4.661	2.080
69.802	13.003	24.747	4.685	2.089
69.808	13.021	24.777	4.677	2.105
69.813	13.045	24.808	4.685	2.097
69.819	13.057	24.832	4.710	2.105
69.825	13.063	24.868	4.718	2.113
69.830	13.082	24.899	4.726	2.113
69.836	13.094	24.923	4.718	2.113
69.841	13.112	24.960	4.726	2.113
69.847	13.136	24.984	4.743	2.130
69.852	13.155	25.015	4.759	2.121
69.858	13.161	25.045	4.751	2.130
69.863	13.167	25.075	4.767	2.138
69.869	13.197	25.106	4.767	2.130
69.874	13.210	25.136	4.783	2.146
69.880	13.222	25.167	4.800	2.130
69.886	13.246	25.191	4.800	2.154
69.891	13.246	25.228	4.816	2.146
69.897	13.264	25.258	4.824	2.162
69.902	13.289	25.289	4.833	2.154
69.908	13.295	25.313	4.833	2.162
69.913	13.313	25.349	4.841	2.171
69.919	13.325	25.374	4.857	2.162
69.924	13.343	25.404	4.857	2.187
69.930	13.362	25.441	4.849	2.179
69.936	13.374	25.471	4.874	2.187
69.941	13.386	25.496	4.882	2.195
69.947	13.404	25.526	4.898	2.187
69.952	13.417	25.544	4.906	2.195
69.958	13.441	25.575	4.915	2.195
69.963	13.453	25.617	4.923	2.203
69.969	13.471	25.642	4.931	2.203
69.974	13.490	25.678	4.931	2.212
69.980	13.496	25.703	4.947	2.212
69.985	13.508	25.733	4.956	2.220
69.991	13.532	25.770	4.956	2.220
69.997	13.532	25.794	4.964	2.220
70.002	13.557	25.824	4.980	2.228
70.008	13.575	25.849	5.013	2.228
70.013	13.581	25.873	4.988	2.236
70.019	13.599	25.903	4.996	2.236
70.024	13.611	25.934	5.013	2.236
70.030	13.624	25.970	5.021	2.244
70.035	13.648	25.995	5.021	2.244
70.041	13.654	26.031	5.037	2.253
70.047	13.666	26.050	5.054	2.253
70.052	13.678	26.086	5.054	2.253
70.058	13.697	26.110	5.070	2.261
70.063	13.709	26.135	5.078	2.269
70.069	13.721	26.171	5.070	2.269
70.074	13.733	26.190	5.087	2.277
70.080	13.751	26.226	5.087	2.269
70.085	13.757	26.257	5.111	2.277
70.091	13.776	26.275	5.119	2.277
70.096	13.782	26.311	5.111	2.285
70.102	13.794	26.330	5.136	2.293
70.108	13.812	26.360	5.136	2.285
70.113	13.824	26.397	5.152	2.293
70.119	13.837	26.409	5.168	2.302
70.124	13.843	26.439	5.160	2.302
70.130	13.861	26.464	5.168	2.318
70.135	13.867	26.500	5.185	2.318
70.141	13.885	26.512	5.168	2.310
70.146	13.898	26.549	5.193	2.326
70.152	13.910	26.573	5.185	2.318
70.158	13.904	26.598	5.193	2.334
70.163	13.928	26.622	5.209	2.326
70.169	13.934	26.646	5.234	2.334
70.174	13.946	26.683	5.226	2.343
70.180	13.952	26.701	5.226	2.326
70.185	13.964	26.731	5.242	2.351
70.191	13.977	26.744	5.242	2.351
70.196	13.983	26.774	5.242	2.351
70.202	13.995	26.805	5.267	2.351
70.207	14.007	26.823	5.275	2.359
70.213	14.025	26.847	5.283	2.359
70.219	14.025	26.859	5.291	2.359
70.224	14.038	26.890	5.300	2.367
70.230	14.044	26.908	5.300	2.367
70.235	14.062	26.932	5.308	2.367
70.241	14.074	26.957	5.316	2.375
70.246	14.086	26.981	5.308	2.384
70.252	14.086	26.999	5.324	2.392
70.257	14.098	27.036	5.340	2.384
70.263	14.105	27.054	5.349	2.392
70.269	14.117	27.060	5.357	2.384
70.274	14.123	27.091	5.357	2.384
70.280	14.135	27.115	5.373	2.400
70.285	14.141	27.133	5.373	2.400
70.291	14.147	27.152	5.381	2.400
70.296	14.159	27.182	5.381	2.408
70.302	14.178	27.200	5.381	2.400
70.307	14.184	27.219	5.398	2.408
70.313	14.190	27.237	5.406	2.408
70.318	14.196	27.261	5.406	2.416
70.324	14.196	27.286	5.414	2.416
70.330	14.220	27.310	5.414	2.416
70.335	14.226	27.316	5.439	2.416
70.341	14.232	27.340	5.447	2.425
70.346	14.238	27.359	5.447	2.433
70.352	14.251	27.383	5.431	2.433
70.357	14.257	27.395	5.447	2.441
70.363	14.257	27.407	5.455	2.449
70.368	14.269	27.426	5.472	2.433
70.374	14.269	27.456	5.488	2.449
70.380	14.281	27.468	5.480	2.449
70.385	14.293	27.499	5.488	2.449
70.391	14.293	27.499	5.488	2.449
70.396	14.305	27.523	5.488	2.449
70.402	14.312	27.547	5.496	2.457
70.407	14.318	27.559	5.512	2.457
70.413	14.330	27.584	5.521	2.457
70.418	14.336	27.602	5.529	2.457
70.424	14.336	27.614	5.529	2.465
70.429	14.342	27.633	5.545	2.465
70.435	14.354	27.639	5.545	2.465
70.441	14.354	27.663	5.545	2.474
70.446	14.366	27.675	5.545	2.482
70.452	14.372	27.700	5.545	2.482
70.457	14.372	27.718	5.570	2.490
70.463	14.385	27.730	5.578	2.482
70.468	14.385	27.742	5.578	2.482
70.474	14.397	27.754	5.578	2.490
70.479	14.391	27.760	5.586	2.498
70.485	14.403	27.779	5.586	2.490
70.491	14.409	27.803	5.603	2.506
70.496	14.409	27.815	5.603	2.490
70.502	14.409	27.821	5.603	2.498
70.507	14.421	27.833	5.619	2.490
70.513	14.427	27.852	5.611	2.515
70.518	14.421	27.870	5.619	2.506
70.524	14.433	27.882	5.611	2.506
70.529	14.427	27.900	5.627	2.515
70.535	14.439	27.913	5.627	2.515
70.540	14.439	27.925	5.627	2.506
70.546	14.452	27.931	5.660	2.523
70.552	14.445	27.943	5.644	2.531
70.557	14.458	27.955	5.652	2.531
70.563	14.470	27.967	5.660	2.523
70.568	14.470	27.973	5.668	2.523
70.574	14.476	27.998	5.668	2.531
70.579	14.470	28.010	5.660	2.539
70.585	14.476	28.016	5.668	2.531
70.590	14.494	28.028	5.668	2.539
70.596	14.482	28.034	5.684	2.531
70.602	14.494	28.040	5.693	2.539
70.607	14.506	28.071	5.701	2.539
70.613	14.506	28.077	5.701	2.539
70.618	14.506	28.083	5.709	2.547
70.624	14.512	28.083	5.717	2.547
70.629	14.519	28.107	5.709	2.547
70.635	14.525	28.114	5.717	2.539
70.640	14.531	28.126	5.701	2.547
70.646	14.537	28.144	5.725	2.556
70.651	14.531	28.150	5.734	2.556
70.657	14.549	28.156	5.725	2.547
70.663	14.549	28.168	5.725	2.564
70.668	14.555	28.180	5.734	2.556
70.674	14.561	28.187	5.742	2.572
70.679	14.561	28.199	5.758	2.564
70.685	14.567	28.211	5.750	2.564
70.690	14.567	28.223	5.758	2.556
70.696	14.579	28.229	5.750	2.572
70.701	14.585	28.247	5.758	2.572
70.707	14.598	28.254	5.766	2.588
70.713	14.592	28.260	5.783	2.580
70.718	14.598	28.278	5.799	2.588
70.724	14.604	28.278	5.775	2.564
70.729	14.610	28.302	5.783	2.580
70.735	14.610	28.308	5.799	2.580
70.740	14.628	28.314	5.791	2.580
70.746	14.628	28.327	5.799	2.597
70.751	14.640	28.333	5.816	2.588
70.757	14.646	28.345	5.816	2.597
70.762	14.646	28.357	5.807	2.597
70.768	14.652	28.369	5.791	2.597
70.774	14.665	28.387	5.807	2.597
70.779	14.671	28.387	5.816	2.597
70.785	14.671	28.406	5.824	2.588
70.790	14.677	28.412	5.824	2.588
70.796	14.677	28.418	5.832	2.605
70.801	14.689	28.436	5.857	2.613
70.807	14.695	28.436	5.848	2.613
70.812	14.689	28.448	5.857	2.597
70.818	14.707	28.467	5.848	2.605
70.824	14.707	28.479	5.865	2.605
70.829	14.707	28.479	5.873	2.613
70.835	14.707	28.491	5.873	2.621
70.840	14.713	28.503	5.865	2.621
70.846	14.707	28.503	5.873	2.613
70.851	14.726	28.515	5.889	2.613
70.857	14.719	28.534	5.873	2.629
70.862	14.726	28.534	5.889	2.613
70.868	14.732	28.546	5.897	2.629
70.873	14.726	28.558	5.906	2.629
70.879	14.738	28.564	5.914	2.621
70.885	14.738	28.582	5.906	2.629
70.890	14.738	28.582	5.897	2.621
70.896	14.750	28.595	5.906	2.637
70.901	14.756	28.595	5.906	2.629
70.907	14.750	28.607	5.906	2.646
70.912	14.762	28.619	5.906	2.637
70.918	14.762	28.613	5.914	2.646
70.923	14.768	28.631	5.922	2.646
70.929	14.768	28.637	5.930	2.654
70.935	14.768	28.649	5.938	2.646
70.940	14.768	28.649	5.930	2.654
70.946	14.774	28.655	5.930	2.654
70.951	14.774	28.668	5.947	2.637
70.957	14.780	28.668	5.947	2.654
70.962	14.786	28.686	5.955	2.662
70.968	14.792	28.692	5.947	2.654
70.973	14.786	28.692	5.963	2.654
70.979	14.792	28.704	5.971	2.654
70.984	14.786	28.710	5.963	2.662
70.990	14.792	28.722	5.963	2.662
70.996	14.792	28.728	5.963	2.654
71.001	14.811	28.728	5.963	2.662
71.007	14.811	28.735	5.963	2.654
71.012	14.811	28.741	5.971	2.662
71.018	14.811	28.747	5.979	2.662
71.023	14.811	28.747	5.979	2.662
71.029	14.817	28.759	5.971	2.678
71.034	14.823	28.771	5.996	2.678
71.040	14.811	28.765	5.996	2.670
71.046	14.823	28.771	5.988	2.670
71.051	14.829	28.777	6.004	2.687
71.057	14.829	28.783	6.012	2.695
71.062	14.841	28.789	6.012	2.678
71.068	14.829	28.795	6.020	2.678
71.073	14.835	28.808	6.004	2.687
71.079	14.841	28.808	6.029	2.678
71.084	14.841	28.814	6.029	2.687
71.090	14.853	28.820	6.020	2.687
71.095	14.841	28.820	6.020	2.695
71.101	14.847	28.820	6.029	2.695
71.107	14.841	28.826	6.037	2.687
71.112	14.847	28.838	6.029	2.695
71.118	14.859	28.844	6.045	2.695
71.123	14.853	28.844	6.061	2.687
71.129	14.853	28.850	6.045	2.687
71.134	14.853	28.850	6.053	2.703
71.140	14.859	28.856	6.053	2.711
71.145	14.859	28.862	6.053	2.687
71.151	14.866	28.875	6.061	2.695
71.157	14.866	28.875	6.061	2.695
71.162	14.866	28.881	6.061	2.695
71.168	14.859	28.875	6.078	2.703
71.173	14.872	28.887	6.078	2.711
71.179	14.866	28.887	6.086	2.703
71.184	14.866	28.887	6.078	2.703
71.190	14.872	28.893	6.086	2.711
71.195	14.866	28.905	6.069	2.711
71.201	14.872	28.893	6.086	2.711
71.206	14.878	28.905	6.086	2.711
71.212	14.872	28.899	6.102	2.728
71.218	14.872	28.905	6.094	2.719
71.223	14.872	28.905	6.094	2.711
71.229	14.872	28.911	6.110	2.719
71.234	14.866	28.911	6.102	2.719
71.240	14.866	28.923	6.102	2.719
71.245	14.872	28.929	6.102	2.719
71.251	14.872	28.929	6.102	2.711
71.256	14.866	28.923	6.119	2.736
71.262	14.866	28.935	6.119	2.728
71.268	14.872	28.935	6.135	2.719
71.273	14.872	28.929	6.119	2.736
71.279	14.866	28.935	6.127	2.728
71.284	14.872	28.929	6.127	2.719
71.290	14.866	28.929	6.119	2.728
71.295	14.859	28.935	6.127	2.728
71.301	14.872	28.923	6.119	2.744
71.306	14.866	28.929	6.135	2.728
71.312	14.859	28.935	6.135	2.728
71.317	14.859	28.929	6.143	2.728
71.323	14.853	28.923	6.127	2.736
71.329	14.853	28.929	6.143	2.728
71.334	14.847	28.923	6.143	2.728
71.340	14.853	28.929	6.151	2.736
71.345	14.841	28.923	6.151	2.736
71.351	14.841	28.917	6.160	2.736
71.356	14.841	28.917	6.151	2.728
71.362	14.847	28.917	6.160	2.744
71.367	14.841	28.917	6.160	2.744
71.373	14.829	28.911	6.160	2.744
71.379	14.829	28.905	6.151	2.736
71.384	14.823	28.905	6.151	2.752
71.390	14.823	28.899	6.151	2.744
71.395	14.823	28.905	6.160	2.736
71.401	14.811	28.899	6.160	2.760
71.406	14.811	28.899	6.168	2.744
71.412	14.799	28.881	6.160	2.752
71.417	14.799	28.875	6.168	2.752
71.423	14.792	28.875	6.160	2.736
71.428	14.799	28.868	6.176	2.752
71.434	14.786	28.862	6.160	2.744
71.440	14.780	28.862	6.176	2.744
71.445	14.774	28.850	6.184	2.752
71.451	14.768	28.856	6.176	2.752
71.456	14.768	28.844	6.184	2.744
71.462	14.762	28.832	6.192	2.752
71.467	14.762	28.832	6.184	2.736
71.473	14.756	28.814	6.184	2.752
71.478	14.738	28.814	6.184	2.760
71.484	14.732	28.808	6.192	2.752
71.490	14.732	28.814	6.176	2.744
71.495	14.719	28.783	6.192	2.744
71.501	14.713	28.777	6.176	2.760
71.506	14.713	28.771	6.192	2.760
71.512	14.713	28.771	6.201	2.760
71.517	14.701	28.765	6.176	2.760
71.523	14.689	28.753	6.192	2.760
71.528	14.695	28.741	6.192	2.744
71.534	14.677	28.735	6.201	2.760
71.539	14.677	28.722	6.201	2.752
71.545	14.659	28.710	6.209	2.760
71.551	14.665	28.710	6.209	2.760
71.556	14.652	28.686	6.201	2.752
71.562	14.646	28.686	6.201	2.760
71.567	14.646	28.674	6.184	2.760
71.573	14.628	28.661	6.201	2.752
71.578	14.622	28.649	6.209	2.769
71.584	14.616	28.637	6.192	2.752
71.589	14.610	28.631	6.209	2.760
71.595	14.592	28.607	6.201	2.752
71.601	14.592	28.601	6.192	2.752
71.606	14.579	28.588	6.201	2.752
71.612	14.567	28.582	6.217	2.760
71.617	14.567	28.552	6.192	2.760
71.623	14.549	28.546	6.209	2.752
71.628	14.549	28.540	6.192	2.760
71.634	14.531	28.534	6.192	2.760
71.639	14.525	28.503	6.184	2.752
71.645	14.512	28.491	6.192	2.752
71.650	14.500	28.485	6.201	2.760
71.656	14.488	28.467	6.201	2.760
71.662	14.464	28.454	6.192	2.760
71.667	14.458	28.442	6.201	2.760
71.673	14.452	28.418	6.192	2.760
71.678	14.433	28.400	6.184	2.760
71.684	14.421	28.381	6.201	2.752
71.689	14.403	28.369	6.184	2.760
71.695	14.391	28.345	6.192	2.760
71.700	14.378	28.333	6.192	2.752
71.706	14.360	28.308	6.192	2.752
71.712	14.348	28.290	6.184	2.752
71.717	14.330	28.278	6.184	2.760
71.723	14.318	28.254	6.192	2.752
71.728	14.299	28.229	6.201	2.752
71.734	14.281	28.211	6.201	2.752
71.739	14.263	28.187	6.192	2.752
71.745	14.245	28.162	6.192	2.744
71.750	14.232	28.144	6.168	2.744
71.756	14.208	28.120	6.192	2.736
71.761	14.190	28.101	6.176	2.744
71.767	14.171	28.071	6.168	2.744
71.773	14.147	28.040	6.176	2.736
71.778	14.129	28.022	6.168	2.736
71.784	14.111	27.992	6.168	2.736
71.789	14.086	27.967	6.168	2.744
71.795	14.068	27.937	6.143	2.744
71.800	14.056	27.907	6.168	2.744
71.806	14.019	27.882	6.160	2.736
71.811	14.001	27.858	6.143	2.736
71.817	13.977	27.815	6.143	2.728
71.823	13.952	27.797	6.151	2.728
71.828	13.928	27.760	6.127	2.719
71.834	13.898	27.724	6.135	2.728
71.839	13.891	27.700	6.127	2.711
71.845	13.855	27.663	6.135	2.719
71.850	13.837	27.633	6.127	2.711
71.856	13.806	27.596	6.102	2.719
71.861	13.782	27.553	6.110	2.711
71.867	13.764	27.523	6.102	2.719
71.872	13.739	27.486	6.119	2.711
71.878	13.715	27.456	6.110	2.711
71.884	13.684	27.413	6.102	2.703
71.889	13.654	27.377	6.102	2.703
71.895	13.636	27.340	6.086	2.695
71.900	13.605	27.310	6.078	2.695
71.906	13.581	27.261	6.078	2.703
71.911	13.557	27.219	6.069	2.695
71.917	13.520	27.182	6.061	2.695
71.922	13.514	27.133	6.053	2.695
71.928	13.484	27.097	6.061	2.687
71.934	13.453	27.060	6.053	2.695
71.939	13.435	27.024	6.045	2.678
71.945	13.410	26.975	6.045	2.678
71.950	13.374	26.932	6.029	2.678
71.956	13.350	26.890	6.012	2.678
71.961	13.325	26.847	6.020	2.662
71.967	13.295	26.811	6.020	2.687
71.972	13.277	26.768	6.012	2.670
71.978	13.252	26.719	6.012	2.670
71.983	13.228	26.683	5.996	2.662
71.989	13.197	26.634	6.004	2.662
71.995	13.173	26.591	5.996	2.670
72.000	13.149	26.549	5.988	2.646
72.006	13.112	26.500	5.979	2.646
72.011	13.088	26.451	5.971	2.654
72.017	13.057	26.409	5.971	2.637
72.022	13.045	26.360	5.963	2.654
72.028	13.009	26.311	5.955	2.637
72.033	12.984	26.275	5.947	2.637
72.039	12.966	26.220	5.938	2.629
72.045	12.936	26.177	5.922	2.637
72.050	12.911	26.135	5.922	2.629
72.056	12.893	26.080	5.914	2.621
72.061	12.856	26.025	5.906	2.621
72.067	12.838	25.989	5.906	2.613
72.072	12.808	25.940	5.889	2.613
72.078	12.789	25.891	5.881	2.613
72.083	12.759	25.843	5.881	2.605
72.089	12.747	25.806	5.865	2.605
72.094	12.722	25.751	5.848	2.605
72.100	12.698	25.696	5.873	2.597
72.106	12.674	25.648	5.840	2.588
72.111	12.643	25.611	5.832	2.597
72.117	12.625	25.556	5.840	2.580
72.122	12.607	25.520	5.816	2.588
72.128	12.576	25.465	5.816	2.588
72.133	12.558	25.423	5.807	2.580
72.139	12.546	25.374	5.824	2.572
72.144	12.509	25.325	5.807	2.572
72.150	12.491	25.276	5.799	2.572
72.156	12.467	25.228	5.791	2.572
72.161	12.442	25.185	5.758	2.556
72.167	12.424	25.136	5.766	2.547
72.172	12.412	25.088	5.758	2.556
72.178	12.375	25.039	5.775	2.556
72.183	12.363	24.990	5.742	2.556
72.189	12.333	24.948	5.742	2.547
72.194	12.321	24.905	5.750	2.547
72.200	12.302	24.856	5.734	2.547
72.205	12.278	24.814	5.734	2.531
72.211	12.260	24.777	5.709	2.531
72.217	12.235	24.728	5.701	2.531
72.222	12.223	24.686	5.701	2.523
72.228	12.199	24.637	5.684	2.515
72.233	12.181	24.601	5.684	2.523
72.239	12.168	24.558	5.693	2.515
72.244	12.144	24.509	5.693	2.515
72.250	12.138	24.467	5.676	2.515
72.255	12.108	24.424	5.668	2.506
72.261	12.089	24.369	5.668	2.515
72.267	12.077	24.333	5.652	2.515
72.272	12.059	24.290	5.660	2.498
72.278	12.047	24.254	5.652	2.498
72.283	12.022	24.211	5.627	2.498
72.289	12.010	24.162	5.627	2.498
72.294	11.998	24.126	5.619	2.490
72.300	11.968	24.083	5.627	2.498
72.305	11.968	24.047	5.611	2.490
72.311	11.949	24.004	5.619	2.474
72.316	11.931	23.967	5.603	2.474
72.322	11.907	23.925	5.611	2.482
72.328	11.888	23.894	5.603	2.482
72.333	11.882	23.852	5.586	2.465
72.339	11.864	23.809	5.578	2.474
72.344	11.846	23.760	5.562	2.457
72.350	11.840	23.724	5.578	2.474
72.355	11.815	23.693	5.562	2.465
72.361	11.797	23.657	5.570	2.457
72.366	11.779	23.620	5.545	2.465
72.372	11.761	23.578	5.553	2.449
72.378	11.742	23.541	5.537	2.457
72.383	11.730	23.499	5.553	2.457
72.389	11.706	23.462	5.537	2.441
72.394	11.681	23.426	5.537	2.441
72.400	11.681	23.383	5.537	2.441
72.405	11.657	23.340	5.529	2.441
72.411	11.645	23.316	5.529	2.425
72.416	11.627	23.279	5.512	2.441
72.422	11.608	23.237	5.504	2.433
72.427	11.584	23.200	5.504	2.425
72.433	11.578	23.164	5.488	2.433
72.439	11.554	23.121	5.496	2.416
72.444	11.541	23.091	5.480	2.425
72.450	11.517	23.054	5.488	2.416
72.455	11.505	23.012	5.463	2.425
72.461	11.487	22.981	5.496	2.408
72.466	11.480	22.945	5.480	2.425
72.472	11.450	22.908	5.455	2.416
72.477	11.438	22.872	5.463	2.425
72.483	11.420	22.835	5.455	2.416
72.489	11.401	22.792	5.455	2.400
72.494	11.389	22.768	5.447	2.400
72.500	11.377	22.725	5.422	2.408
72.505	11.353	22.695	5.414	2.392
72.511	11.334	22.652	5.439	2.392
72.516	11.328	22.610	5.422	2.400
72.522	11.310	22.579	5.406	2.392
72.527	11.280	22.555	5.414	2.392
72.533	11.273	22.518	5.414	2.400
72.538	11.249	22.470	5.414	2.384
72.544	11.243	22.433	5.406	2.384
72.550	11.213	22.409	5.398	2.392
72.555	11.200	22.378	5.398	2.384
72.561	11.182	22.336	5.390	2.375
72.566	11.176	22.293	5.373	2.375
72.572	11.152	22.263	5.373	2.375
72.577	11.133	22.232	5.365	2.375
72.583	11.109	22.190	5.365	2.367
72.588	11.103	22.159	5.349	2.359
72.594	11.085	22.117	5.349	2.375
72.600	11.066	22.086	5.357	2.367
72.605	11.048	22.043	5.365	2.367
72.611	11.030	22.007	5.357	2.351
72.616	11.018	21.970	5.340	2.351
72.622	11.006	21.952	5.340	2.359
72.627	10.981	21.910	5.332	2.351
72.633	10.963	21.873	5.332	2.351
72.638	10.945	21.836	5.332	2.351
72.644	10.920	21.806	5.324	2.359
72.649	10.914	21.770	5.316	2.359
72.655	10.884	21.727	5.324	2.343
72.661	10.872	21.690	5.300	2.334
72.666	10.853	21.672	5.300	2.334
72.672	10.841	21.623	5.291	2.334
72.677	10.817	21.587	5.283	2.343
72.683	10.805	21.556	5.283	2.334
72.688	10.780	21.520	5.283	2.334
72.694	10.762	21.483	5.283	2.326
72.699	10.744	21.447	5.267	2.326
72.705	10.732	21.416	5.259	2.318
72.711	10.713	21.380	5.259	2.318
72.716	10.689	21.343	5.250	2.310
72.722	10.677	21.307	5.267	2.318
72.727	10.652	21.270	5.259	2.318
72.733	10.634	21.234	5.259	2.310
72.738	10.622	21.197	5.242	2.310
72.744	10.604	21.173	5.226	2.302
72.749	10.585	21.130	5.234	2.310
72.755	10.567	21.094	5.226	2.302
72.760	10.549	21.057	5.226	2.302
72.766	10.531	21.021	5.209	2.310
72.772	10.519	20.978	5.218	2.293
72.777	10.500	20.948	5.226	2.293
72.783	10.488	20.917	5.201	2.285
72.788	10.470	20.875	5.209	2.285
72.794	10.452	20.838	5.193	2.285
72.799	10.433	20.814	5.185	2.277
72.805	10.415	20.771	5.168	2.285
72.810	10.397	20.722	5.185	2.285
72.816	10.378	20.698	5.185	2.269
72.822	10.360	20.655	5.177	2.277
72.827	10.342	20.625	5.177	2.269
72.833	10.330	20.588	5.168	2.269
72.838	10.299	20.564	5.168	2.253
72.844	10.287	20.521	5.160	2.269
72.849	10.275	20.491	5.152	2.269
72.855	10.251	20.442	5.152	2.269
72.860	10.245	20.418	5.152	2.253
72.866	10.226	20.381	5.128	2.261
72.871	10.214	20.351	5.144	2.253
72.877	10.184	20.314	5.144	2.244
72.883	10.171	20.272	5.128	2.253
72.888	10.153	20.241	5.119	2.244
72.894	10.129	20.205	5.111	2.244
72.899	10.111	20.168	5.111	2.253
72.905	10.105	20.132	5.095	2.244
72.910	10.080	20.101	5.111	2.253
72.916	10.062	20.065	5.095	2.236
72.921	10.038	20.028	5.087	2.220
72.927	10.031	19.992	5.087	2.236
72.933	10.013	19.955	5.087	2.236
72.938	10.007	19.919	5.078	2.220
72.944	9.971	19.882	5.062	2.228
72.949	9.952	19.846	5.062	2.228
72.955	9.940	19.809	5.070	2.228
72.960	9.916	19.773	5.062	2.228
72.966	9.904	19.736	5.046	2.228
72.971	9.891	19.700	5.046	2.212
72.977	9.867	19.669	5.062	2.203
72.982	9.849	19.633	5.054	2.212
72.988	9.831	19.596	5.037	2.203
72.994	9.812	19.559	5.046	2.203
72.999	9.800	19.523	5.029	2.212
73.005	9.776	19.493	5.005	2.195
73.010	9.751	19.462	5.021	2.195
73.016	9.745	19.413	5.013	2.187
73.021	9.715	19.383	5.005	2.187
73.027	9.697	19.359	5.005	2.179
73.032	9.684	19.310	4.996	2.187
73.038	9.666	19.273	4.996	2.187
73.044	9.648	19.237	4.972	2.179
73.049	9.617	19.194	4.980	2.179
73.055	9.599	19.170	4.980	2.179
73.060	9.581	19.115	4.956	2.187
73.066	9.563	19.085	4.980	2.171
73.071	9.550	19.054	4.956	2.162
73.077	9.526	19.018	4.956	2.162
73.082	9.508	18.975	4.947	2.162
73.088	9.496	18.938	4.956	2.162
73.093	9.471	18.908	4.947	2.146
73.099	9.447	18.859	4.939	2.162
73.105	9.423	18.835	4.931	2.154
73.110	9.410	18.786	4.939	2.154
73.116	9.398	18.756	4.923	2.154
73.121	9.380	18.713	4.923	2.138
73.127	9.356	18.689	4.915	2.146
73.132	9.343	18.646	4.906	2.146
73.138	9.319	18.610	4.906	2.138
73.143	9.313	18.573	4.898	2.138
73.149	9.277	18.531	4.882	2.130
73.155	9.264	18.494	4.890	2.138
73.160	9.246	18.457	4.882	2.146
73.166	9.222	18.415	4.882	2.130
73.171	9.203	18.384	4.890	2.121
73.177	9.185	18.348	4.857	2.121
73.182	9.161	18.311	4.849	2.130
73.188	9.143	18.275	4.849	2.113
73.193	9.118	18.226	4.857	2.113
73.199	9.100	18.184	4.849	2.105
73.204	9.076	18.153	4.833	2.113
73.210	9.051	18.123	4.824	2.113
73.216	9.033	18.068	4.816	2.113
73.221	9.015	18.037	4.824	2.105
73.227	8.996	18.001	4.808	2.105
73.232	8.984	17.958	4.816	2.089
73.238	8.960	17.916	4.808	2.089
73.243	8.936	17.879	4.800	2.097
73.249	8.917	17.843	4.792	2.097
73.254	8.899	17.800	4.775	2.089
73.260	8.887	17.763	4.792	2.080
73.266	8.862	17.721	4.775	2.080
73.271	8.838	17.684	4.775	2.080
73.277	8.826	17.648	4.767	2.080
73.282	8.802	17.599	4.759	2.072
73.288	8.783	17.563	4.767	2.064
73.293	8.759	17.520	4.751	2.072
73.299	8.747	17.483	4.751	2.072
73.304	8.716	17.447	4.734	2.072
73.310	8.710	17.410	4.751	2.064
73.315	8.680	17.374	4.726	2.056
73.321	8.655	17.331	4.726	2.056
73.327	8.643	17.295	4.734	2.056
73.332	8.625	17.246	4.718	2.056
73.338	8.601	17.209	4.702	2.048
73.343	8.576	17.173	4.702	2.048
73.349	8.558	17.142	4.685	2.048
73.354	8.528	17.100	4.693	2.031
73.360	8.522	17.051	4.677	2.040
73.365	8.497	17.008	4.685	2.040
73.371	8.473	16.972	4.677	2.023
73.377	8.448	16.929	4.685	2.031
73.382	8.436	16.893	4.677	2.023
73.388	8.412	16.844	4.652	2.015
73.393	8.388	16.801	4.661	2.023
73.399	8.375	16.771	4.636	2.015
73.404	8.345	16.728	4.652	2.015
73.410	8.327	16.692	4.628	2.007
73.415	8.308	16.649	4.620	2.007
73.421	8.290	16.613	4.628	2.007
73.426	8.272	16.570	4.611	2.007
73.432	8.248	16.534	4.611	1.999
73.438	8.229	16.497	4.611	1.999
73.443	8.211	16.454	4.579	1.990
73.449	8.187	16.412	4.579	1.999
73.454	8.168	16.363	4.603	1.982
73.460	8.144	16.327	4.579	1.982
73.465	8.126	16.290	4.595	1.982
73.471	8.101	16.254	4.562	1.974
73.476	8.089	16.211	4.571	1.974
73.482	8.071	16.162	4.571	1.982
73.488	8.034	16.126	4.546	1.966
73.493	8.022	16.083	4.546	1.958
73.499	8.010	16.034	4.538	1.966
73.504	7.974	16.004	4.521	1.958
73.510	7.955	15.961	4.538	1.966
73.515	7.943	15.913	4.530	1.958
73.521	7.919	15.876	4.513	1.949
73.526	7.901	15.833	4.505	1.958
73.532	7.882	15.791	4.530	1.949
73.537	7.858	15.754	4.521	1.949
73.543	7.840	15.712	4.489	1.941
73.549	7.815	15.669	4.505	1.941
73.554	7.791	15.639	4.505	1.933
73.560	7.773	15.596	4.489	1.925
73.565	7.754	15.553	4.456	1.925
73.571	7.736	15.523	4.464	1.933
73.576	7.706	15.480	4.464	1.917
