Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
74.215	4.844	11.910	0.901	0.311
74.220	4.808	11.874	0.901	0.295
74.226	4.783	11.837	0.885	0.295
74.231	4.753	11.788	0.868	0.287
74.237	4.728	11.758	0.852	0.278
74.242	4.698	11.709	0.844	0.270
74.248	4.668	11.673	0.835	0.262
74.253	4.631	11.630	0.827	0.254
74.259	4.594	11.594	0.811	0.262
74.265	4.564	11.557	0.803	0.254
74.270	4.540	11.521	0.786	0.229
74.276	4.509	11.472	0.778	0.238
74.281	4.473	11.435	0.762	0.229
74.287	4.442	11.393	0.754	0.229
74.292	4.412	11.356	0.745	0.221
74.298	4.381	11.314	0.721	0.213
74.303	4.339	11.271	0.696	0.205
74.309	4.308	11.228	0.704	0.205
74.314	4.272	11.192	0.688	0.197
74.320	4.247	11.155	0.663	0.180
74.326	4.205	11.113	0.655	0.180
74.331	4.180	11.070	0.639	0.180
74.337	4.138	11.021	0.631	0.172
74.342	4.107	10.985	0.614	0.164
74.348	4.071	10.942	0.598	0.147
74.353	4.040	10.900	0.582	0.147
74.359	4.010	10.857	0.573	0.147
74.364	3.973	10.814	0.565	0.131
74.370	3.937	10.772	0.541	0.123
74.376	3.907	10.735	0.516	0.123
74.381	3.864	10.686	0.508	0.106
74.387	3.833	10.644	0.500	0.106
74.392	3.797	10.595	0.475	0.106
74.398	3.754	10.565	0.467	0.082
74.403	3.730	10.498	0.442	0.074
74.409	3.687	10.467	0.434	0.074
74.414	3.657	10.431	0.418	0.074
74.420	3.614	10.382	0.401	0.049
74.425	3.584	10.339	0.385	0.049
74.431	3.535	10.285	0.369	0.049
74.437	3.505	10.248	0.344	0.033
74.442	3.468	10.193	0.336	0.025
74.448	3.438	10.157	0.311	0.025
74.453	3.401	10.114	0.295	0.008
74.459	3.365	10.059	0.287	-0.000
74.464	3.322	10.017	0.254	-0.008
74.470	3.286	9.974	0.238	-0.016
74.475	3.243	9.919	0.213	-0.016
74.481	3.212	9.883	0.197	-0.033
74.487	3.164	9.834	0.188	-0.041
74.492	3.127	9.785	0.164	-0.049
74.498	3.091	9.731	0.156	-0.066
74.503	3.048	9.700	0.123	-0.074
74.509	3.005	9.645	0.106	-0.082
74.514	2.981	9.597	0.090	-0.098
74.520	2.932	9.548	0.066	-0.098
74.525	2.896	9.499	0.049	-0.106
74.531	2.847	9.451	0.025	-0.115
74.536	2.817	9.414	0.008	-0.115
74.542	2.786	9.359	-0.025	-0.131
74.548	2.738	9.304	-0.033	-0.139
74.553	2.707	9.256	-0.049	-0.147
74.559	2.677	9.207	-0.082	-0.147
74.564	2.628	9.158	-0.106	-0.172
74.570	2.591	9.116	-0.123	-0.188
74.575	2.567	9.055	-0.139	-0.205
74.581	2.524	9.006	-0.164	-0.205
74.586	2.488	8.951	-0.180	-0.205
74.592	2.457	8.897	-0.197	-0.213
74.598	2.409	8.860	-0.229	-0.238
74.603	2.378	8.799	-0.246	-0.246
74.609	2.342	8.750	-0.270	-0.246
74.614	2.311	8.690	-0.287	-0.254
74.620	2.263	8.647	-0.319	-0.270
74.625	2.232	8.592	-0.328	-0.270
74.631	2.196	8.531	-0.352	-0.295
74.636	2.171	8.470	-0.393	-0.311
74.642	2.123	8.428	-0.410	-0.311
74.647	2.086	8.373	-0.426	-0.319
74.653	2.043	8.324	-0.451	-0.328
74.659	2.007	8.257	-0.467	-0.344
74.664	1.983	8.202	-0.491	-0.344
74.670	1.940	8.148	-0.516	-0.360
74.675	1.910	8.093	-0.541	-0.377
74.681	1.873	8.044	-0.565	-0.385
74.686	1.836	7.989	-0.582	-0.401
74.692	1.800	7.928	-0.614	-0.410
74.697	1.763	7.874	-0.623	-0.418
74.703	1.727	7.813	-0.655	-0.426
74.709	1.690	7.752	-0.672	-0.426
74.714	1.654	7.709	-0.696	-0.442
74.720	1.623	7.648	-0.721	-0.467
74.725	1.581	7.594	-0.754	-0.467
74.731	1.550	7.527	-0.770	-0.491
74.736	1.526	7.466	-0.795	-0.491
74.742	1.483	7.417	-0.827	-0.491
74.747	1.459	7.356	-0.844	-0.508
74.753	1.422	7.289	-0.876	-0.516
74.758	1.386	7.234	-0.885	-0.541
74.764	1.356	7.174	-0.909	-0.549
74.770	1.331	7.119	-0.934	-0.565
74.775	1.295	7.064	-0.958	-0.565
74.781	1.264	6.991	-0.983	-0.582
74.786	1.228	6.936	-0.999	-0.582
74.792	1.197	6.875	-1.032	-0.606
74.797	1.167	6.814	-1.057	-0.606
74.803	1.130	6.753	-1.065	-0.623
74.808	1.088	6.686	-1.098	-0.623
74.814	1.063	6.632	-1.122	-0.631
74.820	1.033	6.571	-1.139	-0.655
74.825	0.996	6.516	-1.171	-0.655
74.831	0.960	6.443	-1.179	-0.672
74.836	0.942	6.376	-1.212	-0.688
74.842	0.905	6.321	-1.237	-0.696
74.847	0.881	6.260	-1.270	-0.696
74.853	0.844	6.187	-1.286	-0.713
74.858	0.814	6.132	-1.311	-0.721
74.864	0.783	6.059	-1.327	-0.737
74.869	0.753	5.998	-1.352	-0.745
74.875	0.716	5.938	-1.368	-0.754
74.881	0.692	5.883	-1.401	-0.778
74.886	0.668	5.798	-1.409	-0.770
74.892	0.631	5.743	-1.433	-0.786
74.897	0.594	5.676	-1.458	-0.786
74.903	0.570	5.603	-1.483	-0.803
74.908	0.528	5.542	-1.507	-0.819
74.914	0.497	5.475	-1.532	-0.819
74.919	0.473	5.408	-1.556	-0.844
74.925	0.448	5.353	-1.573	-0.835
74.931	0.406	5.274	-1.597	-0.860
74.936	0.381	5.207	-1.622	-0.860
74.942	0.357	5.152	-1.622	-0.885
74.947	0.314	5.079	-1.663	-0.885
74.953	0.290	5.012	-1.679	-0.901
74.958	0.266	4.939	-1.696	-0.909
74.964	0.241	4.878	-1.712	-0.909
74.969	0.205	4.805	-1.736	-0.917
74.975	0.174	4.744	-1.769	-0.934
74.980	0.150	4.665	-1.786	-0.950
74.986	0.114	4.616	-1.810	-0.950
74.992	0.089	4.543	-1.835	-0.967
74.997	0.065	4.470	-1.851	-0.975
75.003	0.034	4.409	-1.868	-0.975
75.008	0.010	4.330	-1.884	-0.991
75.014	-0.027	4.263	-1.900	-0.991
75.019	-0.057	4.196	-1.925	-0.999
75.025	-0.093	4.129	-1.933	-1.016
75.030	-0.106	4.056	-1.958	-1.024
75.036	-0.142	3.995	-1.982	-1.032
75.042	-0.173	3.916	-2.007	-1.040
75.047	-0.209	3.855	-2.031	-1.057
75.053	-0.234	3.782	-2.048	-1.065
75.058	-0.258	3.721	-2.072	-1.057
75.064	-0.294	3.642	-2.089	-1.081
75.069	-0.319	3.575	-2.097	-1.089
75.075	-0.355	3.502	-2.113	-1.098
75.080	-0.386	3.435	-2.146	-1.114
75.086	-0.416	3.362	-2.154	-1.114
75.091	-0.441	3.295	-2.171	-1.106
75.097	-0.471	3.222	-2.195	-1.130
75.103	-0.501	3.143	-2.212	-1.139
75.108	-0.538	3.082	-2.228	-1.139
75.114	-0.568	3.015	-2.244	-1.147
75.119	-0.593	2.942	-2.269	-1.163
75.125	-0.617	2.875	-2.277	-1.163
75.130	-0.648	2.802	-2.302	-1.171
75.136	-0.684	2.735	-2.326	-1.188
75.141	-0.708	2.662	-2.351	-1.196
75.147	-0.733	2.583	-2.359	-1.196
75.153	-0.763	2.516	-2.384	-1.220
75.158	-0.800	2.449	-2.384	-1.212
75.164	-0.824	2.376	-2.408	-1.229
75.169	-0.855	2.315	-2.425	-1.237
75.175	-0.891	2.230	-2.433	-1.237
75.180	-0.915	2.163	-2.449	-1.245
75.186	-0.946	2.090	-2.474	-1.245
75.191	-0.976	2.017	-2.498	-1.270
75.197	-1.007	1.956	-2.498	-1.270
75.202	-1.037	1.883	-2.523	-1.286
75.208	-1.074	1.810	-2.547	-1.286
75.214	-1.098	1.737	-2.564	-1.294
75.219	-1.129	1.670	-2.564	-1.294
75.225	-1.159	1.603	-2.588	-1.294
75.230	-1.183	1.517	-2.605	-1.311
75.236	-1.214	1.457	-2.621	-1.311
75.241	-1.232	1.377	-2.629	-1.327
75.247	-1.269	1.310	-2.646	-1.335
75.252	-1.293	1.237	-2.678	-1.343
75.258	-1.317	1.164	-2.687	-1.343
75.264	-1.342	1.091	-2.695	-1.352
75.269	-1.378	1.024	-2.711	-1.352
75.275	-1.402	0.957	-2.728	-1.376
75.280	-1.427	0.884	-2.744	-1.368
75.286	-1.457	0.811	-2.769	-1.376
75.291	-1.488	0.732	-2.769	-1.376
75.297	-1.518	0.659	-2.793	-1.384
75.302	-1.549	0.592	-2.793	-1.401
75.308	-1.573	0.519	-2.826	-1.401
75.313	-1.609	0.446	-2.834	-1.409
75.319	-1.646	0.379	-2.842	-1.409
75.325	-1.670	0.300	-2.867	-1.425
75.330	-1.701	0.233	-2.875	-1.433
75.336	-1.731	0.166	-2.891	-1.442
75.341	-1.756	0.093	-2.908	-1.433
75.347	-1.786	0.026	-2.916	-1.442
75.352	-1.823	-0.053	-2.924	-1.458
75.358	-1.853	-0.120	-2.941	-1.450
75.363	-1.871	-0.205	-2.965	-1.474
75.369	-1.908	-0.272	-2.965	-1.474
75.375	-1.944	-0.339	-2.973	-1.483
75.380	-1.969	-0.406	-2.990	-1.474
75.386	-1.993	-0.467	-3.006	-1.474
75.391	-2.017	-0.546	-3.022	-1.499
75.397	-2.048	-0.619	-3.031	-1.474
75.402	-2.078	-0.693	-3.039	-1.491
75.408	-2.109	-0.760	-3.063	-1.515
75.413	-2.133	-0.833	-3.072	-1.515
75.419	-2.157	-0.906	-3.080	-1.507
75.424	-2.188	-0.979	-3.096	-1.524
75.430	-2.212	-1.046	-3.096	-1.524
75.436	-2.243	-1.125	-3.113	-1.524
75.441	-2.261	-1.192	-3.129	-1.540
75.447	-2.297	-1.253	-3.137	-1.548
75.452	-2.322	-1.332	-3.154	-1.548
75.458	-2.352	-1.399	-3.162	-1.548
75.463	-2.383	-1.466	-3.170	-1.548
75.469	-2.407	-1.545	-3.178	-1.548
75.474	-2.437	-1.606	-3.203	-1.564
75.480	-2.468	-1.673	-3.219	-1.573
75.486	-2.492	-1.746	-3.219	-1.573
75.491	-2.529	-1.813	-3.219	-1.581
75.497	-2.547	-1.880	-3.244	-1.581
75.502	-2.584	-1.953	-3.244	-1.589
75.508	-2.608	-2.014	-3.244	-1.597
75.513	-2.638	-2.099	-3.260	-1.589
75.519	-2.675	-2.166	-3.285	-1.597
75.524	-2.699	-2.233	-3.276	-1.597
75.530	-2.724	-2.300	-3.293	-1.614
75.535	-2.766	-2.379	-3.309	-1.614
75.541	-2.785	-2.434	-3.326	-1.605
75.547	-2.815	-2.513	-3.334	-1.622
75.552	-2.839	-2.580	-3.350	-1.622
75.558	-2.876	-2.641	-3.350	-1.630
75.563	-2.888	-2.708	-3.375	-1.630
75.569	-2.925	-2.793	-3.375	-1.638
75.574	-2.955	-2.854	-3.375	-1.638
75.580	-2.985	-2.915	-3.399	-1.638
75.585	-3.010	-2.982	-3.391	-1.646
75.591	-3.040	-3.049	-3.407	-1.646
75.597	-3.071	-3.116	-3.432	-1.646
75.602	-3.095	-3.177	-3.432	-1.663
75.608	-3.125	-3.256	-3.432	-1.663
75.613	-3.150	-3.317	-3.440	-1.663
75.619	-3.180	-3.396	-3.448	-1.671
75.624	-3.211	-3.451	-3.473	-1.679
75.630	-3.241	-3.524	-3.473	-1.687
75.635	-3.265	-3.584	-3.489	-1.671
75.641	-3.296	-3.651	-3.489	-1.687
75.646	-3.320	-3.725	-3.498	-1.687
75.652	-3.351	-3.785	-3.514	-1.687
75.658	-3.375	-3.852	-3.522	-1.687
75.663	-3.406	-3.919	-3.522	-1.696
75.669	-3.436	-3.992	-3.538	-1.704
75.674	-3.448	-4.041	-3.547	-1.704
75.680	-3.485	-4.126	-3.555	-1.712
75.685	-3.509	-4.187	-3.555	-1.704
75.691	-3.546	-4.248	-3.563	-1.728
75.696	-3.570	-4.321	-3.571	-1.712
75.702	-3.600	-4.382	-3.579	-1.720
75.708	-3.631	-4.461	-3.588	-1.720
75.713	-3.649	-4.516	-3.588	-1.720
75.719	-3.680	-4.583	-3.604	-1.728
75.724	-3.710	-4.644	-3.612	-1.745
75.730	-3.734	-4.705	-3.612	-1.728
75.735	-3.759	-4.772	-3.620	-1.745
75.741	-3.789	-4.833	-3.637	-1.745
75.746	-3.826	-4.900	-3.637	-1.736
75.752	-3.856	-4.960	-3.637	-1.753
75.757	-3.880	-5.021	-3.661	-1.745
75.763	-3.911	-5.088	-3.661	-1.753
75.769	-3.935	-5.149	-3.670	-1.761
75.774	-3.966	-5.210	-3.678	-1.753
75.780	-3.996	-5.283	-3.686	-1.769
75.785	-4.020	-5.356	-3.694	-1.761
75.791	-4.051	-5.399	-3.702	-1.761
75.796	-4.081	-5.466	-3.702	-1.769
75.802	-4.112	-5.527	-3.719	-1.777
75.807	-4.130	-5.588	-3.719	-1.777
75.813	-4.167	-5.655	-3.727	-1.777
75.819	-4.191	-5.721	-3.735	-1.777
75.824	-4.215	-5.782	-3.743	-1.777
75.830	-4.240	-5.831	-3.743	-1.794
75.835	-4.282	-5.898	-3.751	-1.786
75.841	-4.294	-5.965	-3.776	-1.786
75.846	-4.325	-6.026	-3.776	-1.802
75.852	-4.355	-6.093	-3.768	-1.794
75.857	-4.380	-6.154	-3.784	-1.794
75.863	-4.398	-6.202	-3.792	-1.794
75.868	-4.422	-6.269	-3.792	-1.810
75.874	-4.453	-6.336	-3.809	-1.810
75.880	-4.477	-6.385	-3.825	-1.794
75.885	-4.508	-6.446	-3.825	-1.802
75.891	-4.526	-6.519	-3.817	-1.810
75.896	-4.556	-6.580	-3.825	-1.810
75.902	-4.587	-6.635	-3.833	-1.818
75.907	-4.617	-6.696	-3.842	-1.818
75.913	-4.648	-6.750	-3.850	-1.818
75.918	-4.666	-6.811	-3.858	-1.827
75.924	-4.690	-6.872	-3.874	-1.827
75.930	-4.733	-6.927	-3.858	-1.818
75.935	-4.763	-6.988	-3.874	-1.827
75.941	-4.788	-7.055	-3.891	-1.818
75.946	-4.824	-7.116	-3.891	-1.835
75.952	-4.848	-7.158	-3.882	-1.827
75.957	-4.879	-7.231	-3.899	-1.835
75.963	-4.897	-7.286	-3.907	-1.851
75.968	-4.928	-7.341	-3.907	-1.835
75.974	-4.952	-7.402	-3.915	-1.835
75.979	-4.982	-7.469	-3.923	-1.851
75.985	-5.013	-7.518	-3.932	-1.851
75.991	-5.031	-7.578	-3.948	-1.851
75.996	-5.062	-7.639	-3.948	-1.851
76.002	-5.092	-7.700	-3.948	-1.868
76.007	-5.116	-7.749	-3.964	-1.859
76.013	-5.147	-7.816	-3.973	-1.843
76.018	-5.171	-7.858	-3.981	-1.859
76.024	-5.195	-7.925	-3.964	-1.868
76.029	-5.232	-7.980	-3.989	-1.868
76.035	-5.256	-8.035	-3.989	-1.868
76.041	-5.281	-8.090	-4.005	-1.868
76.046	-5.311	-8.145	-3.997	-1.868
76.052	-5.323	-8.199	-4.005	-1.884
76.057	-5.354	-8.260	-4.014	-1.884
76.063	-5.384	-8.315	-4.014	-1.892
76.068	-5.415	-8.364	-4.030	-1.876
76.074	-5.439	-8.425	-4.030	-1.876
76.079	-5.463	-8.479	-4.046	-1.876
76.085	-5.494	-8.546	-4.046	-1.892
76.090	-5.518	-8.595	-4.046	-1.900
76.096	-5.543	-8.662	-4.046	-1.892
76.102	-5.579	-8.711	-4.055	-1.892
76.107	-5.597	-8.766	-4.079	-1.900
76.113	-5.622	-8.808	-4.079	-1.908
76.118	-5.652	-8.869	-4.087	-1.908
76.124	-5.676	-8.924	-4.087	-1.900
76.129	-5.707	-8.973	-4.095	-1.908
76.135	-5.743	-9.034	-4.095	-1.908
76.140	-5.762	-9.082	-4.104	-1.908
76.146	-5.792	-9.137	-4.104	-1.917
76.152	-5.823	-9.192	-4.120	-1.917
76.157	-5.847	-9.253	-4.136	-1.908
76.163	-5.871	-9.301	-4.128	-1.908
76.168	-5.896	-9.350	-4.128	-1.925
76.174	-5.926	-9.417	-4.136	-1.925
76.179	-5.944	-9.466	-4.145	-1.925
76.185	-5.981	-9.514	-4.161	-1.917
76.190	-5.993	-9.569	-4.153	-1.933
76.196	-6.023	-9.612	-4.153	-1.941
76.201	-6.048	-9.673	-4.177	-1.933
76.207	-6.078	-9.734	-4.177	-1.933
76.213	-6.103	-9.770	-4.177	-1.933
76.218	-6.133	-9.843	-4.186	-1.949
76.224	-6.145	-9.886	-4.194	-1.941
76.229	-6.182	-9.935	-4.210	-1.958
76.235	-6.200	-9.989	-4.210	-1.941
76.240	-6.224	-10.044	-4.210	-1.958
76.246	-6.249	-10.093	-4.218	-1.949
76.251	-6.273	-10.148	-4.235	-1.958
76.257	-6.297	-10.202	-4.235	-1.949
76.263	-6.316	-10.257	-4.235	-1.966
76.268	-6.352	-10.294	-4.251	-1.958
76.274	-6.371	-10.361	-4.251	-1.966
76.279	-6.401	-10.403	-4.259	-1.966
76.285	-6.419	-10.452	-4.259	-1.966
76.290	-6.431	-10.501	-4.267	-1.966
76.296	-6.456	-10.556	-4.276	-1.966
76.301	-6.480	-10.604	-4.284	-1.974
76.307	-6.498	-10.653	-4.284	-1.982
76.312	-6.529	-10.708	-4.284	-1.974
76.318	-6.541	-10.750	-4.300	-1.990
76.324	-6.565	-10.817	-4.292	-1.982
76.329	-6.596	-10.860	-4.300	-1.990
76.335	-6.608	-10.909	-4.308	-1.982
76.340	-6.620	-10.957	-4.325	-1.982
76.346	-6.657	-11.000	-4.308	-1.999
76.351	-6.663	-11.049	-4.333	-1.990
76.357	-6.681	-11.110	-4.333	-1.990
76.362	-6.711	-11.152	-4.341	-2.007
76.368	-6.730	-11.207	-4.349	-1.999
76.374	-6.742	-11.256	-4.349	-1.999
76.379	-6.772	-11.304	-4.349	-1.999
76.385	-6.791	-11.347	-4.366	-1.999
76.390	-6.815	-11.402	-4.366	-2.015
76.396	-6.827	-11.451	-4.374	-2.015
76.401	-6.852	-11.493	-4.374	-2.015
76.407	-6.864	-11.554	-4.374	-2.015
76.412	-6.888	-11.597	-4.399	-2.015
76.418	-6.900	-11.645	-4.399	-2.015
76.423	-6.918	-11.700	-4.399	-2.015
76.429	-6.943	-11.743	-4.399	-2.023
76.435	-6.955	-11.785	-4.399	-2.031
76.440	-6.985	-11.834	-4.407	-2.031
76.446	-6.998	-11.883	-4.407	-2.015
76.451	-7.022	-11.932	-4.431	-2.015
76.457	-7.040	-11.980	-4.431	-2.023
76.462	-7.059	-12.023	-4.423	-2.031
76.468	-7.089	-12.065	-4.431	-2.031
76.473	-7.101	-12.120	-4.439	-2.040
76.479	-7.125	-12.169	-4.431	-2.031
76.485	-7.132	-12.212	-4.448	-2.023
76.490	-7.162	-12.260	-4.439	-2.040
76.496	-7.180	-12.309	-4.456	-2.031
76.501	-7.199	-12.352	-4.464	-2.048
76.507	-7.217	-12.400	-4.464	-2.040
76.512	-7.247	-12.443	-4.456	-2.040
76.518	-7.259	-12.486	-4.464	-2.048
76.523	-7.272	-12.522	-4.480	-2.040
76.529	-7.296	-12.583	-4.464	-2.048
76.534	-7.314	-12.632	-4.472	-2.040
76.540	-7.332	-12.668	-4.480	-2.048
76.546	-7.345	-12.711	-4.489	-2.048
76.551	-7.369	-12.760	-4.489	-2.048
76.557	-7.393	-12.808	-4.489	-2.056
76.562	-7.406	-12.851	-4.497	-2.056
76.568	-7.424	-12.912	-4.497	-2.056
76.573	-7.448	-12.942	-4.497	-2.064
76.579	-7.473	-12.979	-4.497	-2.064
76.584	-7.491	-13.034	-4.513	-2.064
76.590	-7.515	-13.076	-4.521	-2.056
76.596	-7.533	-13.119	-4.513	-2.064
76.601	-7.570	-13.155	-4.513	-2.064
76.607	-7.582	-13.204	-4.521	-2.056
76.612	-7.600	-13.253	-4.521	-2.080
76.618	-7.631	-13.289	-4.530	-2.072
76.623	-7.649	-13.332	-4.538	-2.072
76.629	-7.673	-13.381	-4.530	-2.080
76.634	-7.698	-13.423	-4.538	-2.072
76.640	-7.728	-13.472	-4.546	-2.072
76.645	-7.746	-13.508	-4.546	-2.080
76.651	-7.771	-13.551	-4.546	-2.072
76.657	-7.789	-13.600	-4.554	-2.072
76.662	-7.820	-13.636	-4.554	-2.080
76.668	-7.838	-13.685	-4.571	-2.072
76.673	-7.868	-13.722	-4.571	-2.072
76.679	-7.893	-13.764	-4.579	-2.080
76.684	-7.911	-13.813	-4.587	-2.080
76.690	-7.941	-13.849	-4.579	-2.080
76.695	-7.966	-13.886	-4.595	-2.089
76.701	-7.990	-13.941	-4.595	-2.089
76.707	-8.014	-13.971	-4.587	-2.089
76.712	-8.045	-14.020	-4.587	-2.089
76.718	-8.075	-14.056	-4.603	-2.097
76.723	-8.094	-14.093	-4.611	-2.097
76.729	-8.124	-14.142	-4.611	-2.097
76.734	-8.142	-14.184	-4.611	-2.097
76.740	-8.167	-14.221	-4.636	-2.097
76.745	-8.179	-14.276	-4.644	-2.105
76.751	-8.203	-14.306	-4.644	-2.121
76.756	-8.215	-14.349	-4.636	-2.113
76.762	-8.240	-14.385	-4.628	-2.121
76.768	-8.276	-14.422	-4.652	-2.113
76.773	-8.288	-14.470	-4.652	-2.105
76.779	-8.307	-14.513	-4.644	-2.113
76.784	-8.319	-14.550	-4.652	-2.105
76.790	-8.343	-14.592	-4.669	-2.121
76.795	-8.361	-14.616	-4.669	-2.121
76.801	-8.386	-14.677	-4.685	-2.113
76.806	-8.404	-14.714	-4.677	-2.130
76.812	-8.428	-14.750	-4.677	-2.113
76.818	-8.453	-14.799	-4.702	-2.121
76.823	-8.471	-14.836	-4.710	-2.130
76.829	-8.489	-14.866	-4.702	-2.138
76.834	-8.520	-14.921	-4.718	-2.138
76.840	-8.538	-14.945	-4.710	-2.138
76.845	-8.550	-15.000	-4.718	-2.130
76.851	-8.568	-15.037	-4.718	-2.130
76.856	-8.581	-15.073	-4.734	-2.130
76.862	-8.611	-15.104	-4.734	-2.146
76.867	-8.623	-15.152	-4.743	-2.146
76.873	-8.635	-15.189	-4.734	-2.146
76.879	-8.660	-15.237	-4.743	-2.146
76.884	-8.678	-15.268	-4.751	-2.154
76.890	-8.684	-15.311	-4.751	-2.146
76.895	-8.708	-15.353	-4.751	-2.162
76.901	-8.727	-15.390	-4.767	-2.162
76.906	-8.739	-15.420	-4.767	-2.146
76.912	-8.763	-15.469	-4.775	-2.154
76.917	-8.781	-15.505	-4.767	-2.171
76.923	-8.794	-15.542	-4.792	-2.162
76.929	-8.812	-15.578	-4.792	-2.162
76.934	-8.836	-15.621	-4.792	-2.171
76.940	-8.842	-15.651	-4.792	-2.171
76.945	-8.861	-15.700	-4.800	-2.171
76.951	-8.885	-15.731	-4.808	-2.179
76.956	-8.897	-15.767	-4.808	-2.171
76.962	-8.909	-15.816	-4.808	-2.171
76.967	-8.928	-15.852	-4.833	-2.171
76.973	-8.940	-15.877	-4.824	-2.171
76.978	-8.958	-15.925	-4.833	-2.179
76.984	-8.982	-15.956	-4.833	-2.187
76.990	-8.988	-15.999	-4.841	-2.179
76.995	-9.013	-16.041	-4.849	-2.195
77.001	-9.031	-16.078	-4.841	-2.187
77.006	-9.049	-16.108	-4.849	-2.195
77.012	-9.062	-16.151	-4.857	-2.195
77.017	-9.074	-16.193	-4.857	-2.203
77.023	-9.086	-16.218	-4.857	-2.195
77.028	-9.110	-16.254	-4.882	-2.203
77.034	-9.116	-16.297	-4.882	-2.195
77.040	-9.141	-16.333	-4.874	-2.212
77.045	-9.165	-16.376	-4.890	-2.195
77.051	-9.177	-16.400	-4.874	-2.203
77.056	-9.189	-16.449	-4.898	-2.203
77.062	-9.208	-16.486	-4.898	-2.203
77.067	-9.220	-16.516	-4.906	-2.212
77.073	-9.238	-16.559	-4.898	-2.203
77.078	-9.256	-16.595	-4.906	-2.220
77.084	-9.287	-16.632	-4.915	-2.212
77.089	-9.299	-16.662	-4.906	-2.212
77.095	-9.317	-16.699	-4.923	-2.212
77.101	-9.329	-16.741	-4.923	-2.220
77.106	-9.348	-16.772	-4.915	-2.220
77.112	-9.372	-16.808	-4.931	-2.212
77.117	-9.390	-16.851	-4.931	-2.220
77.123	-9.396	-16.881	-4.939	-2.220
77.128	-9.427	-16.918	-4.939	-2.220
77.134	-9.451	-16.954	-4.947	-2.220
77.139	-9.469	-16.991	-4.956	-2.236
77.145	-9.488	-17.027	-4.956	-2.236
77.151	-9.512	-17.052	-4.956	-2.236
77.156	-9.530	-17.094	-4.964	-2.220
77.162	-9.555	-17.131	-4.972	-2.236
77.167	-9.567	-17.180	-4.972	-2.244
77.173	-9.591	-17.204	-4.972	-2.244
77.178	-9.610	-17.234	-4.980	-2.244
77.184	-9.634	-17.277	-4.980	-2.236
77.189	-9.652	-17.301	-5.005	-2.244
77.195	-9.670	-17.344	-4.996	-2.244
77.200	-9.695	-17.374	-4.996	-2.253
77.206	-9.713	-17.405	-5.005	-2.244
77.212	-9.731	-17.448	-5.021	-2.253
77.217	-9.756	-17.484	-5.021	-2.253
77.223	-9.780	-17.515	-5.021	-2.261
77.228	-9.798	-17.551	-5.021	-2.261
77.234	-9.817	-17.588	-5.029	-2.261
77.239	-9.841	-17.612	-5.046	-2.269
77.245	-9.847	-17.655	-5.037	-2.261
77.250	-9.871	-17.685	-5.046	-2.261
77.256	-9.883	-17.728	-5.054	-2.261
77.262	-9.908	-17.758	-5.054	-2.277
77.267	-9.932	-17.795	-5.054	-2.277
77.273	-9.950	-17.819	-5.070	-2.285
77.278	-9.975	-17.868	-5.078	-2.269
77.284	-9.993	-17.898	-5.078	-2.285
77.289	-10.011	-17.916	-5.078	-2.277
77.295	-10.030	-17.965	-5.087	-2.285
77.300	-10.054	-17.989	-5.087	-2.277
77.306	-10.078	-18.038	-5.103	-2.293
77.311	-10.097	-18.069	-5.103	-2.285
77.317	-10.115	-18.099	-5.119	-2.302
77.323	-10.139	-18.142	-5.111	-2.293
77.328	-10.157	-18.166	-5.111	-2.302
77.334	-10.176	-18.202	-5.128	-2.285
77.339	-10.200	-18.233	-5.128	-2.302
77.345	-10.224	-18.269	-5.144	-2.310
77.350	-10.237	-18.306	-5.152	-2.310
77.356	-10.267	-18.336	-5.152	-2.318
77.361	-10.279	-18.367	-5.168	-2.318
77.367	-10.304	-18.403	-5.160	-2.318
77.373	-10.322	-18.434	-5.160	-2.326
77.378	-10.340	-18.470	-5.177	-2.326
77.384	-10.371	-18.507	-5.185	-2.326
77.389	-10.395	-18.537	-5.185	-2.334
77.395	-10.413	-18.568	-5.193	-2.326
77.400	-10.438	-18.598	-5.193	-2.334
77.406	-10.462	-18.647	-5.201	-2.343
77.411	-10.480	-18.677	-5.209	-2.343
77.417	-10.498	-18.708	-5.218	-2.334
77.422	-10.511	-18.744	-5.226	-2.334
77.428	-10.535	-18.775	-5.234	-2.351
77.434	-10.547	-18.805	-5.242	-2.351
77.439	-10.571	-18.842	-5.242	-2.359
77.445	-10.596	-18.884	-5.250	-2.351
77.450	-10.608	-18.909	-5.267	-2.343
77.456	-10.632	-18.939	-5.275	-2.359
77.461	-10.651	-18.982	-5.275	-2.367
77.467	-10.669	-19.006	-5.291	-2.367
77.472	-10.687	-19.043	-5.291	-2.367
77.478	-10.711	-19.085	-5.300	-2.375
77.484	-10.724	-19.104	-5.300	-2.375
77.489	-10.742	-19.146	-5.308	-2.375
77.495	-10.760	-19.171	-5.300	-2.375
77.500	-10.785	-19.207	-5.324	-2.392
77.506	-10.797	-19.244	-5.332	-2.392
77.511	-10.821	-19.268	-5.349	-2.384
77.517	-10.839	-19.317	-5.340	-2.392
77.522	-10.852	-19.347	-5.357	-2.400
77.528	-10.876	-19.384	-5.357	-2.400
77.533	-10.882	-19.414	-5.365	-2.408
77.539	-10.918	-19.451	-5.373	-2.408
